onset	duration	trial_type	sample	value	trial_number	gabor_contrast	subjective_r	objective_r
5.50586	0	128	ᘇ	128	0	NaN	NaN	NaN
6.82715	0.2	1	᭐	1	1	NaN	NaN	NaN
6.87891	0	128	ᮅ	128	1	NaN	NaN	NaN
7.57617	0.05	112	ṏ	112	1	0.040044	1	NaN
7.61426	0	128	Ṷ	128	1	NaN	NaN	NaN
8.55176	0	124	∶	124	1	NaN	NaN	NaN
9.97168	0.2	2	⟤	2	2	NaN	NaN	NaN
10.0234	0	128	⠙	128	2	NaN	NaN	NaN
10.9551	0.05	113	⯓	113	2	0.0364972	1	NaN
10.9941	0	128	⯻	128	2	NaN	NaN	NaN
11.7168	0	124	⻟	124	2	NaN	NaN	NaN
13.2666	0.2	2	㔒	2	3	NaN	NaN	NaN
13.3193	0	128	㕈	128	3	NaN	NaN	NaN
13.9834	0.05	104	㟰	104	3	0.0385715	1	NaN
14.0215	0	128	㠗	128	3	NaN	NaN	NaN
15.1943	0	124	㳈	124	3	NaN	NaN	NaN
16.6299	0.2	1	䊆	1	4	NaN	NaN	NaN
16.6816	0	128	䊻	128	4	NaN	NaN	NaN
17.4463	0.05	101	䗊	101	4	0.0392307	1	NaN
17.4844	0	128	䗱	128	4	NaN	NaN	NaN
18.4824	0	124	䧯	124	4	NaN	NaN	NaN
20.0254	0.2	1	倛	1	5	NaN	NaN	NaN
20.0781	0	128	偑	128	5	NaN	NaN	NaN
20.8252	0.05	101	华	101	5	0.0403438	0	NaN
20.8643	0	128	卶	128	5	NaN	NaN	NaN
22.1191	0	125	塻	125	5	NaN	NaN	NaN
23.3545	0.2	1	嵬	1	6	NaN	NaN	NaN
23.4072	0	128	嶢	128	6	NaN	NaN	NaN
24.3545	0.05	111	慬	111	6	0.0389606	0	NaN
24.3936	0	128	憔	128	6	NaN	NaN	NaN
25.4082	0	125	斣	125	6	NaN	NaN	NaN
26.918	0.2	1	殭	1	7	NaN	NaN	NaN
26.9697	0	128	毢	128	7	NaN	NaN	NaN
27.8848	0.05	101	澋	101	7	0.0366829	1	NaN
27.9404	0	128	濄	128	7	NaN	NaN	NaN
28.7627	0	124	猎	124	7	NaN	NaN	NaN
30.3311	0.2	2	祔	2	8	NaN	NaN	NaN
30.3828	0	128	禉	128	8	NaN	NaN	NaN
31.2979	0.05	104	紲	104	8	0.0355764	0	NaN
31.3359	0	128	絙	128	8	NaN	NaN	NaN
32.335	0	125	腘	125	8	NaN	NaN	NaN
33.6094	0.2	2	虱	2	9	NaN	NaN	NaN
33.6621	0	128	蚧	128	9	NaN	NaN	NaN
34.5928	0	99	詠	99	9	NaN	0	NaN
34.6318	0	128	誈	128	9	NaN	NaN	NaN
35.9326	0	125	込	125	9	NaN	NaN	NaN
37.4902	0.2	1	闷	1	10	NaN	NaN	NaN
37.543	0	128	阭	128	10	NaN	NaN	NaN
38.4404	0.05	101	駄	101	10	0.0368553	1	NaN
38.4795	0	128	駬	128	10	NaN	NaN	NaN
39.3887	0	124	鶏	124	10	NaN	NaN	NaN
40.8359	0.2	2	ꍙ	2	11	NaN	NaN	NaN
40.8887	0	128	ꎏ	128	11	NaN	NaN	NaN
41.8027	0.05	114	ꜷ	114	11	0.0373522	0	NaN
41.8418	0	128	ꝟ	128	11	NaN	NaN	NaN
43.666	0	125	꺫	125	11	NaN	NaN	NaN
45.1357	0.2	1	뒌	1	12	NaN	NaN	NaN
45.1875	0	128	듁	128	12	NaN	NaN	NaN
45.9355	0.05	112	랿	112	12	0.0384291	1	NaN
45.9736	0	128	럦	128	12	NaN	NaN	NaN
47.0176	0	124	밓	124	12	NaN	NaN	NaN
48.4648	0.2	2	쇝	2	13	NaN	NaN	NaN
48.5166	0	128	숒	128	13	NaN	NaN	NaN
49.415	0.05	113	얪	113	13	0.0403062	1	NaN
49.4531	0	128	엑	128	13	NaN	NaN	NaN
