onset	duration	trial_type	sample	value	trial_number	gabor_contrast	subjective_r	objective_r
5.07715	0	128	ᑐ	128	0	NaN	NaN	NaN
6.5127	0.2	1	ᨎ	1	1	NaN	NaN	NaN
6.56738	0	128	ᩆ	128	1	NaN	NaN	NaN
7.42188	0.05	102	ᶱ	102	1	0.0193554	1	NaN
7.4873	0	128	ᷴ	128	1	NaN	NaN	NaN
8.46777	0	124	⇠	124	1	NaN	NaN	NaN
10.0283	0.2	1	⠞	1	2	NaN	NaN	NaN
10.0801	0	128	⡓	128	2	NaN	NaN	NaN
10.7607	0.05	111	⬌	111	2	0.017915	0	NaN
10.7998	0	128	⬴	128	2	NaN	NaN	NaN
11.5459	0	125	⸰	125	2	NaN	NaN	NaN
12.9385	0.2	2	㏂	2	3	NaN	NaN	NaN
12.9912	0	128	㏸	128	3	NaN	NaN	NaN
13.9395	0.05	104	㟃	104	3	0.0305683	0	NaN
13.9775	0	128	㟪	128	3	NaN	NaN	NaN
14.6729	0	125	㪲	125	3	NaN	NaN	NaN
16.1504	0.2	1	䂛	1	4	NaN	NaN	NaN
16.2031	0	128	䃑	128	4	NaN	NaN	NaN
17.1338	0.05	102	䒊	102	4	0.0209267	0	NaN
17.1729	0	128	䒲	128	4	NaN	NaN	NaN
17.8262	0	125	䝏	125	4	NaN	NaN	NaN
19.3291	0.2	1	䵒	1	5	NaN	NaN	NaN
19.3818	0	128	䶈	128	5	NaN	NaN	NaN
20.2959	0.05	112	儰	112	5	0.0193544	1	2
20.335	0	128	兘	128	5	NaN	NaN	NaN
21.1748	0	124	咴	124	5	NaN	NaN	NaN
22.6338	0	122	媊	122	5	NaN	NaN	NaN
23.8457	0.2	2	彣	2	6	NaN	NaN	NaN
23.8984	0	128	徙	128	6	NaN	NaN	NaN
24.6963	0.05	104	拊	104	6	0.0313771	0	NaN
24.7344	0	128	拱	128	6	NaN	NaN	NaN
25.6719	0	125	暱	125	6	NaN	NaN	NaN
26.8906	0.2	1	殑	1	7	NaN	NaN	NaN
26.9434	0	128	毇	128	7	NaN	NaN	NaN
27.874	0.05	111	澀	111	7	0.0178509	1	NaN
27.9131	0	128	澨	128	7	NaN	NaN	NaN
28.7041	0	124	狒	124	7	NaN	NaN	NaN
30.1357	0.2	2	碌	2	8	NaN	NaN	NaN
30.1885	0	128	磂	128	8	NaN	NaN	NaN
31.1025	0	99	籪	99	8	NaN	0	NaN
31.1416	0	128	粒	128	8	NaN	NaN	NaN
31.8809	0	125	羇	125	8	NaN	NaN	NaN
33.0635	0.2	2	葂	2	9	NaN	NaN	NaN
33.1162	0	128	葸	128	9	NaN	NaN	NaN
33.9629	0.05	114	蟛	114	9	0.0318282	1	2
34.002	0	128	蠃	128	9	NaN	NaN	NaN
34.7461	0	124	諽	124	9	NaN	NaN	NaN
35.4473	0	122	跋	122	9	NaN	NaN	NaN
36.5938	0.2	2	鉡	2	10	NaN	NaN	NaN
36.6455	0	128	銖	128	10	NaN	NaN	NaN
37.46	0.05	103	闘	103	10	0.0289865	0	NaN
37.498	0	128	闿	128	10	NaN	NaN	NaN
38.6094	0	125	驱	125	10	NaN	NaN	NaN
39.8389	0.2	1	齜	1	11	NaN	NaN	NaN
39.8906	0	128	龑	128	11	NaN	NaN	NaN
40.5713	0.05	101	ꉊ	101	11	0.0205711	0	2
40.6104	0	128	ꉲ	128	11	NaN	NaN	NaN
41.5098	0	125	ꘋ	125	11	NaN	NaN	NaN
42.9404	0	122	ꯄ	122	11	NaN	NaN	NaN
44.3887	0.2	2	놏	2	12	NaN	NaN	NaN
44.4414	0	128	뇅	128	12	NaN	NaN	NaN
45.2051	0.05	114	듓	114	12	0.0296973	1	NaN
45.2441	0	128	듻	128	12	NaN	NaN	NaN
45.9658	0	124	럞	124	12	NaN	NaN	NaN
47.2998	0.2	1	봴	1	13	NaN	NaN	NaN
47.3525	0	128	뵪	128	13	NaN	NaN	NaN
48.083	0.05	111	쁖	111	13	0.0215484	0	NaN
48.1211	0	128	쁽	128	13	NaN	NaN	NaN
49.0957	0	125	쑣	125	13	NaN	NaN	NaN
50.3613	0.2	1	쥳	1	14	NaN	NaN	NaN
50.4131	0	128	즨	128	14	NaN	NaN	NaN
51.3281	0.05	101	쵑	101	14	0.0226324	0	NaN
51.3662	0	128	쵸	128	14	NaN	NaN	NaN
52.2031	0	125	탑	125	14	NaN	NaN	NaN
53.54	0.2	2	혪	2	15	NaN	NaN	NaN
53.5918	0	128	홟	128	15	NaN	NaN	NaN
54.4395	0.05	114	�	114	15	0.0271434	1	NaN
54.4785	0	128	�	128	15	NaN	NaN	NaN
55.29	0	124	�	124	15	NaN	NaN	NaN
56.5342	0.2	1		1	16	NaN	NaN	NaN
56.5859	0	128		128	16	NaN	NaN	NaN
57.4678	0.05	101		101	16	0.0208811	1	NaN
57.5059	0	128		128	16	NaN	NaN	NaN
58.3379	0	124		124	16	NaN	NaN	NaN
59.8291	0.2	2		2	17	NaN	NaN	NaN
59.8818	0	128		128	17	NaN	NaN	NaN
60.5791	0.05	104		104	17	0.0290402	0	NaN
60.6182	0	128		128	17	NaN	NaN	NaN
61.3213	0	125		125	17	NaN	NaN	NaN
62.6396	0.2	2	敖	2	18	NaN	NaN	NaN
62.6924	0	128	陼	128	18	NaN	NaN	NaN
63.623	0.05	113	ﹿ	113	18	0.0297352	1	NaN
63.6621	0	128	ﺧ	128	18	NaN	NaN	NaN
64.4277	0	124	6.597500e+04	124	18	NaN	NaN	NaN
65.7344	0.2	2	6.731300e+04	2	19	NaN	NaN	NaN
65.7871	0	128	6.736700e+04	128	19	NaN	NaN	NaN
66.5674	0.05	113	6.816600e+04	113	19	0.0268755	1	NaN
66.6064	0	128	6.820600e+04	128	19	NaN	NaN	NaN
67.335	0	124	6.895200e+04	124	19	NaN	NaN	NaN
68.7969	0.2	2	7.044900e+04	2	20	NaN	NaN	NaN
68.8486	0	128	7.050200e+04	128	20	NaN	NaN	NaN
69.6963	0.05	113	7.137000e+04	113	20	0.0263759	0	NaN
69.7354	0	128	7.141000e+04	128	20	NaN	NaN	NaN
70.6826	0	125	7.238000e+04	125	20	NaN	NaN	NaN
72.1084	0.2	2	7.384000e+04	2	21	NaN	NaN	NaN
72.1611	0	128	7.389400e+04	128	21	NaN	NaN	NaN
73.0586	0.05	114	7.481300e+04	114	21	0.0261861	0	NaN
73.0977	0	128	7.485300e+04	128	21	NaN	NaN	NaN
74.0938	0	125	7.587300e+04	125	21	NaN	NaN	NaN
75.5879	0.2	2	7.740300e+04	2	22	NaN	NaN	NaN
75.6406	0	128	7.745700e+04	128	22	NaN	NaN	NaN
76.5215	0.05	103	7.835900e+04	103	22	0.0275166	0	NaN
76.5605	0	128	7.839900e+04	128	22	NaN	NaN	NaN
77.585	0	125	7.944800e+04	125	22	NaN	NaN	NaN
78.9004	0.2	1	8.079500e+04	1	23	NaN	NaN	NaN
78.9531	0	128	8.084900e+04	128	23	NaN	NaN	NaN
79.6162	0.05	101	8.152800e+04	101	23	0.023463	0	NaN
79.6553	0	128	8.156800e+04	128	23	NaN	NaN	NaN
80.5713	0	125	8.250600e+04	125	23	NaN	NaN	NaN
81.8281	0.2	2	8.379300e+04	2	24	NaN	NaN	NaN
81.8799	0	128	8.384600e+04	128	24	NaN	NaN	NaN
82.6943	0.05	113	8.468000e+04	113	24	0.029689	0	NaN
82.7334	0	128	8.472000e+04	128	24	NaN	NaN	NaN
83.7578	0	125	8.576900e+04	125	24	NaN	NaN	NaN
85.1738	0.2	1	8.721900e+04	1	25	NaN	NaN	NaN
85.2266	0	128	8.727300e+04	128	25	NaN	NaN	NaN
86.1738	0.05	101	8.824300e+04	101	25	0.023343	1	NaN
86.2129	0	128	8.828300e+04	128	25	NaN	NaN	NaN
87.0059	0	124	8.909500e+04	124	25	NaN	NaN	NaN
88.3691	0.2	2	9.049100e+04	2	26	NaN	NaN	NaN
88.4209	0	128	9.054400e+04	128	26	NaN	NaN	NaN
89.085	0.05	103	9.122400e+04	103	26	0.0263852	0	NaN
89.124	0	128	9.126400e+04	128	26	NaN	NaN	NaN
89.9512	0	125	9.211100e+04	125	26	NaN	NaN	NaN
91.2969	0.2	1	9.348900e+04	1	27	NaN	NaN	NaN
91.3486	0	128	9.354200e+04	128	27	NaN	NaN	NaN
92.0127	0.05	112	9.422200e+04	112	27	0.0269371	0	NaN
92.0508	0	128	9.426100e+04	128	27	NaN	NaN	NaN
92.9346	0	125	9.516600e+04	125	27	NaN	NaN	NaN
94.2402	0.2	1	9.650300e+04	1	28	NaN	NaN	NaN
94.293	0	128	9.655700e+04	128	28	NaN	NaN	NaN
94.9902	0.05	112	9.727100e+04	112	28	0.0259248	1	NaN
95.0293	0	128	9.731100e+04	128	28	NaN	NaN	NaN
95.7822	0	124	9.808200e+04	124	28	NaN	NaN	NaN
97.3525	0.2	2	9.969000e+04	2	29	NaN	NaN	NaN
97.4043	0	128	9.974300e+04	128	29	NaN	NaN	NaN
98.252	0.05	113	1.006110e+05	113	29	0.0285338	1	NaN
98.291	0	128	1.006510e+05	128	29	NaN	NaN	NaN
98.9805	0	124	1.013570e+05	124	29	NaN	NaN	NaN
100.263	0.2	1	1.026700e+05	1	30	NaN	NaN	NaN
100.315	0	128	1.027240e+05	128	30	NaN	NaN	NaN
100.979	0	98	1.034040e+05	98	30	NaN	0	NaN
101.018	0	128	1.034430e+05	128	30	NaN	NaN	NaN
101.93	0	125	1.043770e+05	125	30	NaN	NaN	NaN
103.324	0.2	1	1.058050e+05	1	31	NaN	NaN	NaN
103.377	0	128	1.058590e+05	128	31	NaN	NaN	NaN
104.157	0.05	111	1.066580e+05	111	31	0.0254106	1	NaN
104.196	0	128	1.066980e+05	128	31	NaN	NaN	NaN
105.362	0	124	1.078920e+05	124	31	NaN	NaN	NaN
106.687	0.2	2	1.092480e+05	2	32	NaN	NaN	NaN
106.739	0	128	1.093020e+05	128	32	NaN	NaN	NaN
107.503	0.05	113	1.100840e+05	113	32	0.0281796	1	NaN
107.542	0	128	1.101240e+05	128	32	NaN	NaN	NaN
108.266	0	124	1.108650e+05	124	32	NaN	NaN	NaN
109.564	0.2	2	1.121950e+05	2	33	NaN	NaN	NaN
109.616	0	128	1.122480e+05	128	33	NaN	NaN	NaN
110.498	0.05	104	1.131510e+05	104	33	0.0254789	0	NaN
110.536	0	128	1.131900e+05	128	33	NaN	NaN	NaN
111.764	0	125	1.144470e+05	125	33	NaN	NaN	NaN
112.943	0.2	2	1.156550e+05	2	34	NaN	NaN	NaN
112.996	0	128	1.157090e+05	128	34	NaN	NaN	NaN
113.76	0.05	113	1.164910e+05	113	34	0.0253949	1	2
113.799	0	128	1.165310e+05	128	34	NaN	NaN	NaN
114.665	0	124	1.174180e+05	124	34	NaN	NaN	NaN
116.302	0	122	1.190940e+05	122	34	NaN	NaN	NaN
117.711	0.2	2	1.205370e+05	2	35	NaN	NaN	NaN
117.764	0	128	1.205910e+05	128	35	NaN	NaN	NaN
118.527	0.05	113	1.213730e+05	113	35	0.0256	0	NaN
118.566	0	128	1.214130e+05	128	35	NaN	NaN	NaN
119.425	0	125	1.222920e+05	125	35	NaN	NaN	NaN
120.957	0.2	2	1.238610e+05	2	36	NaN	NaN	NaN
121.009	0	128	1.239140e+05	128	36	NaN	NaN	NaN
121.873	0.05	104	1.247990e+05	104	36	0.0262379	1	NaN
121.912	0	128	1.248390e+05	128	36	NaN	NaN	NaN
122.854	0	124	1.258040e+05	124	36	NaN	NaN	NaN
124.202	0.2	1	1.271840e+05	1	37	NaN	NaN	NaN
124.254	0	128	1.272370e+05	128	37	NaN	NaN	NaN
125.085	0.05	111	1.280880e+05	111	37	0.0269909	1	NaN
125.124	0	128	1.281280e+05	128	37	NaN	NaN	NaN
125.881	0	124	1.289030e+05	124	37	NaN	NaN	NaN
127.396	0.2	1	1.304550e+05	1	38	NaN	NaN	NaN
127.449	0	128	1.305090e+05	128	38	NaN	NaN	NaN
128.18	0.05	102	1.312570e+05	102	38	0.025846	0	2
128.219	0	128	1.312970e+05	128	38	NaN	NaN	NaN
129.071	0	125	1.321700e+05	125	38	NaN	NaN	NaN
130.036	0	122	1.331580e+05	122	38	NaN	NaN	NaN
131.562	0.2	2	1.347210e+05	2	39	NaN	NaN	NaN
131.615	0	128	1.347750e+05	128	39	NaN	NaN	NaN
132.379	0.05	113	1.355570e+05	113	39	0.0248442	1	NaN
132.418	0	128	1.355970e+05	128	39	NaN	NaN	NaN
133.137	0	124	1.363330e+05	124	39	NaN	NaN	NaN
134.474	0.2	2	1.377020e+05	2	40	NaN	NaN	NaN
134.525	0	128	1.377550e+05	128	40	NaN	NaN	NaN
135.239	0.05	113	1.384860e+05	113	40	0.0243091	1	NaN
135.278	0	128	1.385260e+05	128	40	NaN	NaN	NaN
136.248	0	124	1.395190e+05	124	40	NaN	NaN	NaN
137.519	0.2	2	1.408200e+05	2	41	NaN	NaN	NaN
137.57	0	128	1.408730e+05	128	41	NaN	NaN	NaN
138.301	0	99	1.416210e+05	99	41	NaN	0	NaN
138.34	0	128	1.416610e+05	128	41	NaN	NaN	NaN
139.194	0	125	1.425360e+05	125	41	NaN	NaN	NaN
140.445	0.2	2	1.438170e+05	2	42	NaN	NaN	NaN
140.498	0	128	1.438710e+05	128	42	NaN	NaN	NaN
141.412	0.05	113	1.448070e+05	113	42	0.0223262	0	NaN
141.451	0	128	1.448470e+05	128	42	NaN	NaN	NaN
