onset	duration	trial_type	sample	value	trial_number	gabor_contrast	subjective_r	objective_r
5.57129	0	128	ᙊ	128	0	NaN	NaN	NaN
6.87988	0.2	1	ᮆ	1	1	NaN	NaN	NaN
6.94434	0	128	ᯈ	128	1	NaN	NaN	NaN
7.8252	0.05	12	὎	12	1	0.0356706	1	NaN
7.88086	0	128	ᾇ	128	1	NaN	NaN	NaN
8.83105	0	124	⍔	124	1	NaN	NaN	NaN
10.0029	0.2	1	⠄	1	2	NaN	NaN	NaN
10.0557	0	128	⠺	128	2	NaN	NaN	NaN
10.9199	0	31	⮯	31	2	NaN	0	NaN
10.959	0	128	⯗	128	2	NaN	NaN	NaN
11.8564	0	125	⽮	125	2	NaN	NaN	NaN
13.0479	0.2	2	㐲	2	3	NaN	NaN	NaN
13.1006	0	128	㑨	128	3	NaN	NaN	NaN
14.0654	0.05	21	㡄	21	3	0.0293733	0	NaN
14.1045	0	128	㡬	128	3	NaN	NaN	NaN
14.9658	0	125	㯞	125	3	NaN	NaN	NaN
16.1758	0.2	2	䂵	2	4	NaN	NaN	NaN
16.2285	0	128	䃫	128	4	NaN	NaN	NaN
16.9424	0.05	22	䏆	22	4	0.028589	1	2
16.9814	0	128	䏮	128	4	NaN	NaN	NaN
17.8896	0	124	䞐	124	4	NaN	NaN	NaN
19.4912	0	122	䷸	122	4	NaN	NaN	NaN
20.9268	0.2	2	厶	2	5	NaN	NaN	NaN
20.9795	0	128	召	128	5	NaN	NaN	NaN
21.6768	0.05	21	嚶	21	5	0.0262578	1	NaN
21.7158	0	128	回	128	5	NaN	NaN	NaN
22.4229	0	124	妲	124	5	NaN	NaN	NaN
23.8379	0.2	1	彛	1	6	NaN	NaN	NaN
23.8906	0	128	徑	128	6	NaN	NaN	NaN
24.7207	0.05	11	拣	11	6	0.0350828	1	NaN
24.7607	0	128	挌	128	6	NaN	NaN	NaN
25.6553	0	124	暠	124	6	NaN	NaN	NaN
27.0166	0.2	2	氒	2	7	NaN	NaN	NaN
27.0693	0	128	汈	128	7	NaN	NaN	NaN
27.7822	0.05	22	漢	22	7	0.024454	0	2
27.8213	0	128	潊	128	7	NaN	NaN	NaN
28.6582	0	125	犣	125	7	NaN	NaN	NaN
30.0518	0	122	砶	122	7	NaN	NaN	NaN
31.499	0.2	2	縀	2	8	NaN	NaN	NaN
31.5527	0	128	縷	128	8	NaN	NaN	NaN
32.3828	0.05	22	膉	22	8	0.0252925	0	NaN
32.4219	0	128	膱	128	8	NaN	NaN	NaN
33.4277	0	125	薷	125	8	NaN	NaN	NaN
34.9287	0.2	2	许	2	9	NaN	NaN	NaN
34.9824	0	128	误	128	9	NaN	NaN	NaN
35.9131	0.05	21	辨	21	9	0.0263729	1	NaN
35.9521	0	128	运	128	9	NaN	NaN	NaN
36.9395	0	124	鏃	124	9	NaN	NaN	NaN
