onset	duration	trial_type	sample	value	trial_number	gabor_contrast	subjective_r	objective_r
5.34473	0	128	ᕢ	128	0	NaN	NaN	NaN
6.43848	0.2	1	ᧂ	1	1	NaN	NaN	NaN
6.50098	0	128	ᨂ	128	1	NaN	NaN	NaN
7.47266	0.05	101	ᷥ	101	1	0.0376011	1	NaN
7.53711	0	128	ḧ	128	1	NaN	NaN	NaN
8.40137	0	124	↜	124	1	NaN	NaN	NaN
9.75977	0.2	2	✋	2	2	NaN	NaN	NaN
9.8125	0	128	❁	128	2	NaN	NaN	NaN
10.5264	0.05	114	⨜	114	2	0.0302629	1	NaN
10.5654	0	128	⩄	128	2	NaN	NaN	NaN
11.4316	0	124	ⶻ	124	2	NaN	NaN	NaN
12.9219	0.2	1	㎱	1	3	NaN	NaN	NaN
12.9746	0	128	㏧	128	3	NaN	NaN	NaN
13.6885	0.05	112	㛂	112	3	0.0371129	1	NaN
13.7275	0	128	㛪	128	3	NaN	NaN	NaN
14.5312	0	124	㨡	124	3	NaN	NaN	NaN
15.7656	0.2	2	㼑	2	4	NaN	NaN	NaN
15.8184	0	128	㽇	128	4	NaN	NaN	NaN
16.7158	0.05	104	䋞	104	4	0.0299201	1	NaN
16.7549	0	128	䌆	128	4	NaN	NaN	NaN
17.5957	0	124	䙣	124	4	NaN	NaN	NaN
18.8945	0.2	2	䮕	2	5	NaN	NaN	NaN
18.9473	0	128	䯋	128	5	NaN	NaN	NaN
19.8945	0.05	114	侕	114	5	0.0278333	1	2
19.9336	0	128	侽	128	5	NaN	NaN	NaN
20.7656	0	124	匑	124	5	NaN	NaN	NaN
23.4346	0	122	嶾	122	5	NaN	NaN	NaN
24.9502	0.2	1	揎	1	6	NaN	NaN	NaN
25.0029	0	128	搄	128	6	NaN	NaN	NaN
25.9336	0.05	111	枽	111	6	0.033671	1	NaN
25.9727	0	128	查	128	6	NaN	NaN	NaN
26.876	0	124	殂	124	6	NaN	NaN	NaN
28.2119	0.2	2	烚	2	7	NaN	NaN	NaN
28.2646	0	128	焐	128	7	NaN	NaN	NaN
