onset	duration	trial_type	sample	value	trial_number	gabor_contrast	subjective_r	objective_r
9.3418	0	128	╟	128	0	NaN	NaN	NaN
10.584	0.2	1	⩗	1	1	NaN	NaN	NaN
10.6484	0	128	⪙	128	1	NaN	NaN	NaN
11.4883	0.05	12	ⷵ	12	1	0.0289944	1	2
11.5508	0	128	⸵	128	1	NaN	NaN	NaN
12.3418	0	124	ㅟ	124	1	NaN	NaN	NaN
15.5029	0	122	㸄	122	1	NaN	NaN	NaN
16.8857	0.2	1	䎌	1	2	NaN	NaN	NaN
16.9385	0	128	䏂	128	2	NaN	NaN	NaN
17.7021	0.05	11	䛐	11	2	0.029561	1	NaN
17.7412	0	128	䛸	128	2	NaN	NaN	NaN
18.7002	0	124	䫎	124	2	NaN	NaN	NaN
19.9473	0.2	2	俋	2	3	NaN	NaN	NaN
19.999	0	128	倀	128	3	NaN	NaN	NaN
20.6963	0.05	22	勊	22	3	0.0270799	1	NaN
20.7354	0	128	勲	128	3	NaN	NaN	NaN
21.752	0	124	圃	124	3	NaN	NaN	NaN
23.1592	0.2	1	岤	1	4	NaN	NaN	NaN
23.2109	0	128	峙	128	4	NaN	NaN	NaN
23.9092	0.05	12	徤	12	4	0.0262298	1	NaN
23.9473	0	128	忋	128	4	NaN	NaN	NaN
24.7617	0	124	挍	124	4	NaN	NaN	NaN
26.2041	0.2	2	棒	2	5	NaN	NaN	NaN
26.2559	0	128	椇	128	5	NaN	NaN	NaN
27.1543	0	32	沟	32	5	NaN	0	NaN
27.1924	0	128	泆	128	5	NaN	NaN	NaN
28.084	0	125	灗	125	5	NaN	NaN	NaN
29.2656	0.2	2	甑	2	6	NaN	NaN	NaN
29.3174	0	128	畆	128	6	NaN	NaN	NaN
30.1318	0.05	21	碈	21	6	0.0296635	1	NaN
30.1699	0	128	碯	128	6	NaN	NaN	NaN
31.0439	0	124	簮	124	6	NaN	NaN	NaN
32.4102	0.2	1	膥	1	7	NaN	NaN	NaN
32.4619	0	128	臚	128	7	NaN	NaN	NaN
33.4102	0.05	11	薥	11	7	0.0251873	1	NaN
33.4492	0	128	藍	128	7	NaN	NaN	NaN
34.6299	0	124	誆	124	7	NaN	NaN	NaN
36.1748	0.2	2	邴	2	8	NaN	NaN	NaN
36.2266	0	128	郩	128	8	NaN	NaN	NaN
37.1914	0.05	22	铅	22	8	0.0298889	1	NaN
37.2295	0	128	铬	128	8	NaN	NaN	NaN
38.1162	0	124	顸	124	8	NaN	NaN	NaN
39.3525	0.2	1	鵪	1	9	NaN	NaN	NaN
39.4053	0	128	鶠	128	9	NaN	NaN	NaN
40.1855	0.05	12	ꂿ	12	9	0.0274868	1	NaN
40.2246	0	128	ꃧ	128	9	NaN	NaN	NaN
40.9814	0	124	ꏮ	124	9	NaN	NaN	NaN
42.3301	0.2	2	꥓	2	10	NaN	NaN	NaN
42.3828	0	128	ꦉ	128	10	NaN	NaN	NaN
43.1641	0.05	22	격	22	10	0.029291	1	NaN
43.2021	0	128	곐	128	10	NaN	NaN	NaN
44.0312	0	124	뀡	124	10	NaN	NaN	NaN
45.4922	0.2	1	뗹	1	11	NaN	NaN	NaN
45.5439	0	128	똮	128	11	NaN	NaN	NaN
46.2754	0	31	뤛	31	11	NaN	0	NaN
46.3135	0	128	륂	128	11	NaN	NaN	NaN
47.2988	0	125	봳	125	11	NaN	NaN	NaN
48.6035	0.2	2	쉫	2	12	NaN	NaN	NaN
48.6562	0	128	슡	128	12	NaN	NaN	NaN
49.4365	0.05	21	엀	21	12	0.0287515	1	1
49.4756	0	128	엨	128	12	NaN	NaN	NaN
50.1816	0	124	좻	124	12	NaN	NaN	NaN
51.2227	0	121	쳥	121	12	NaN	NaN	NaN
52.7529	0.2	1	팄	1	13	NaN	NaN	NaN
52.8047	0	128	팹	128	13	NaN	NaN	NaN
53.5352	0	31	혥	31	13	NaN	0	NaN
53.5742	0	128	홍	128	13	NaN	NaN	NaN
54.333	0	125	�	125	13	NaN	NaN	NaN
55.7803	0.2	1	�	1	14	NaN	NaN	NaN
55.833	0	128	�	128	14	NaN	NaN	NaN
56.6299	0.05	11		11	14	0.0242825	0	NaN
56.6689	0	128		128	14	NaN	NaN	NaN
57.8828	0	125		125	14	NaN	NaN	NaN
59.1592	0.2	1		1	15	NaN	NaN	NaN
59.2119	0	128		128	15	NaN	NaN	NaN
59.9932	0.05	11		11	15	0.0217715	0	NaN
60.0312	0	128		128	15	NaN	NaN	NaN
61.3662	0	125		125	15	NaN	NaN	NaN
62.7734	0.2	1	﬙	1	16	NaN	NaN	NaN
62.8252	0	128	פֿ	128	16	NaN	NaN	NaN
63.5723	0.05	12	﹋	12	16	0.023766	1	NaN
63.6113	0	128	ﹳ	128	16	NaN	NaN	NaN
64.3887	0	124	6.593500e+04	124	16	NaN	NaN	NaN
65.918	0.2	2	6.750100e+04	2	17	NaN	NaN	NaN
65.9697	0	128	6.755400e+04	128	17	NaN	NaN	NaN
66.668	0.05	21	6.826900e+04	21	17	0.028294	1	NaN
66.7061	0	128	6.830800e+04	128	17	NaN	NaN	NaN
67.54	0	124	6.916200e+04	124	17	NaN	NaN	NaN
68.9463	0.2	2	7.060200e+04	2	18	NaN	NaN	NaN
68.998	0	128	7.065500e+04	128	18	NaN	NaN	NaN
69.7617	0.05	22	7.143700e+04	22	18	0.0269824	1	NaN
69.8008	0	128	7.147700e+04	128	18	NaN	NaN	NaN
70.5967	0	124	7.229200e+04	124	18	NaN	NaN	NaN
72.0908	0.2	2	7.382200e+04	2	19	NaN	NaN	NaN
72.1436	0	128	7.387600e+04	128	19	NaN	NaN	NaN
72.9404	0.05	22	7.469200e+04	22	19	0.0249344	1	NaN
72.9795	0	128	7.473200e+04	128	19	NaN	NaN	NaN
73.7871	0	124	7.555900e+04	124	19	NaN	NaN	NaN
75.3193	0.2	1	7.712800e+04	1	20	NaN	NaN	NaN
75.3721	0	128	7.718200e+04	128	20	NaN	NaN	NaN
76.1357	0.05	12	7.796400e+04	12	20	0.0248075	1	NaN
76.1748	0	128	7.800400e+04	128	20	NaN	NaN	NaN
76.8838	0	124	7.873000e+04	124	20	NaN	NaN	NaN
78.3975	0.2	2	8.028000e+04	2	21	NaN	NaN	NaN
78.4502	0	128	8.033400e+04	128	21	NaN	NaN	NaN
79.3311	0.05	21	8.123600e+04	21	21	0.0241775	1	2
79.3701	0	128	8.127600e+04	128	21	NaN	NaN	NaN
80.0186	0	124	8.194000e+04	124	21	NaN	NaN	NaN
82.2354	0	122	8.421000e+04	122	21	NaN	NaN	NaN
83.416	0.2	1	8.541900e+04	1	22	NaN	NaN	NaN
83.4688	0	128	8.547300e+04	128	22	NaN	NaN	NaN
84.2656	0.05	11	8.628900e+04	11	22	0.0227557	0	NaN
84.3047	0	128	8.632900e+04	128	22	NaN	NaN	NaN
85.1738	0	125	8.721900e+04	125	22	NaN	NaN	NaN
86.4277	0.2	1	8.850300e+04	1	23	NaN	NaN	NaN
86.4795	0	128	8.855600e+04	128	23	NaN	NaN	NaN
87.2607	0.05	11	8.935600e+04	11	23	0.0257393	0	NaN
87.2988	0	128	8.939500e+04	128	23	NaN	NaN	NaN
88.2588	0	125	9.037800e+04	125	23	NaN	NaN	NaN
89.5059	0.2	2	9.165500e+04	2	24	NaN	NaN	NaN
89.5576	0	128	9.170800e+04	128	24	NaN	NaN	NaN
90.4561	0	32	9.262800e+04	32	24	NaN	0	NaN
90.4941	0	128	9.266700e+04	128	24	NaN	NaN	NaN
91.4287	0	125	9.362400e+04	125	24	NaN	NaN	NaN
92.6338	0.2	1	9.485800e+04	1	25	NaN	NaN	NaN
92.6865	0	128	9.491200e+04	128	25	NaN	NaN	NaN
93.584	0.05	11	9.583100e+04	11	25	0.0255401	0	NaN
93.623	0	128	9.587100e+04	128	25	NaN	NaN	NaN
94.5566	0	125	9.682700e+04	125	25	NaN	NaN	NaN
95.7461	0.2	1	9.804500e+04	1	26	NaN	NaN	NaN
95.7979	0	128	9.809800e+04	128	26	NaN	NaN	NaN
96.6787	0.05	11	9.900000e+04	11	26	0.0259984	0	NaN
96.7178	0	128	9.904000e+04	128	26	NaN	NaN	NaN
97.5801	0	125	9.992300e+04	125	26	NaN	NaN	NaN
99.0078	0.2	2	1.013850e+05	2	27	NaN	NaN	NaN
99.0596	0	128	1.014380e+05	128	27	NaN	NaN	NaN
99.958	0.05	22	1.023580e+05	22	27	0.0225478	0	NaN
99.9961	0	128	1.023970e+05	128	27	NaN	NaN	NaN
101.142	0	125	1.035700e+05	125	27	NaN	NaN	NaN
102.554	0.2	1	1.050160e+05	1	28	NaN	NaN	NaN
102.606	0	128	1.050700e+05	128	28	NaN	NaN	NaN
103.404	0	31	1.058870e+05	31	28	NaN	0	NaN
103.442	0	128	1.059260e+05	128	28	NaN	NaN	NaN
104.325	0	125	1.068300e+05	125	28	NaN	NaN	NaN
105.883	0.2	2	1.084250e+05	2	29	NaN	NaN	NaN
105.936	0	128	1.084790e+05	128	29	NaN	NaN	NaN
106.767	0.05	22	1.093300e+05	22	29	0.021776	0	NaN
106.805	0	128	1.093690e+05	128	29	NaN	NaN	NaN
107.719	0	125	1.103050e+05	125	29	NaN	NaN	NaN
109.195	0.2	1	1.118170e+05	1	30	NaN	NaN	NaN
109.248	0	128	1.118710e+05	128	30	NaN	NaN	NaN
110.096	0.05	12	1.127390e+05	12	30	0.0278267	0	NaN
110.134	0	128	1.127780e+05	128	30	NaN	NaN	NaN
111.15	0	125	1.138190e+05	125	30	NaN	NaN	NaN
112.458	0.2	2	1.151580e+05	2	31	NaN	NaN	NaN
112.51	0	128	1.152110e+05	128	31	NaN	NaN	NaN
113.19	0.05	22	1.159080e+05	22	31	0.0232	0	NaN
113.229	0	128	1.159470e+05	128	31	NaN	NaN	NaN
114.605	0	125	1.173570e+05	125	31	NaN	NaN	NaN
115.987	0.2	1	1.187720e+05	1	32	NaN	NaN	NaN
116.039	0	128	1.188250e+05	128	32	NaN	NaN	NaN
116.771	0.05	11	1.195740e+05	11	32	0.0286358	0	NaN
116.809	0	128	1.196130e+05	128	32	NaN	NaN	NaN
117.823	0	125	1.206520e+05	125	32	NaN	NaN	NaN
119.116	0.2	2	1.219760e+05	2	33	NaN	NaN	NaN
119.168	0	128	1.220290e+05	128	33	NaN	NaN	NaN
120.016	0.05	22	1.228970e+05	22	33	0.0237825	1	NaN
120.054	0	128	1.229360e+05	128	33	NaN	NaN	NaN
121.048	0	124	1.239540e+05	124	33	NaN	NaN	NaN
122.512	0.2	2	1.254530e+05	2	34	NaN	NaN	NaN
122.563	0	128	1.255060e+05	128	34	NaN	NaN	NaN
123.312	0.05	22	1.262720e+05	22	34	0.022482	0	NaN
123.35	0	128	1.263110e+05	128	34	NaN	NaN	NaN
124.275	0	125	1.272590e+05	125	34	NaN	NaN	NaN
125.506	0.2	1	1.285190e+05	1	35	NaN	NaN	NaN
125.559	0	128	1.285730e+05	128	35	NaN	NaN	NaN
126.439	0.05	12	1.294750e+05	12	35	0.029009	1	NaN
126.478	0	128	1.295140e+05	128	35	NaN	NaN	NaN
127.194	0	124	1.302480e+05	124	35	NaN	NaN	NaN
128.685	0.2	1	1.317740e+05	1	36	NaN	NaN	NaN
128.736	0	128	1.318270e+05	128	36	NaN	NaN	NaN
129.468	0	31	1.325760e+05	31	36	NaN	0	NaN
129.506	0	128	1.326150e+05	128	36	NaN	NaN	NaN
130.412	0	125	1.335430e+05	125	36	NaN	NaN	NaN
131.913	0.2	2	1.350800e+05	2	37	NaN	NaN	NaN
131.965	0	128	1.351330e+05	128	37	NaN	NaN	NaN
132.629	0	32	1.358130e+05	32	37	NaN	0	NaN
132.668	0	128	1.358530e+05	128	37	NaN	NaN	NaN
133.701	0	125	1.369110e+05	125	37	NaN	NaN	NaN
135.192	0.2	2	1.384380e+05	2	38	NaN	NaN	NaN
135.244	0	128	1.384910e+05	128	38	NaN	NaN	NaN
135.992	0.05	21	1.392570e+05	21	38	0.0234837	1	1
136.03	0	128	1.392960e+05	128	38	NaN	NaN	NaN
137.624	0	124	1.409280e+05	124	38	NaN	NaN	NaN
139.036	0	121	1.423740e+05	121	38	NaN	NaN	NaN
140.312	0.2	1	1.436800e+05	1	39	NaN	NaN	NaN
140.363	0	128	1.437330e+05	128	39	NaN	NaN	NaN
141.194	0.05	11	1.445840e+05	11	39	0.0306832	1	NaN
141.232	0	128	1.446230e+05	128	39	NaN	NaN	NaN
143.756	0	124	1.472070e+05	124	39	NaN	NaN	NaN
145.18	0.2	1	1.486650e+05	1	40	NaN	NaN	NaN
145.231	0	128	1.487180e+05	128	40	NaN	NaN	NaN
146.18	0.05	11	1.496890e+05	11	40	0.0298083	1	NaN
146.218	0	128	1.497280e+05	128	40	NaN	NaN	NaN
147.066	0	124	1.505970e+05	124	40	NaN	NaN	NaN
148.441	0.2	1	1.520050e+05	1	41	NaN	NaN	NaN
148.493	0	128	1.520580e+05	128	41	NaN	NaN	NaN
149.357	0.05	11	1.529430e+05	11	41	0.0295838	0	NaN
149.396	0	128	1.529830e+05	128	41	NaN	NaN	NaN
150.542	0	125	1.541560e+05	125	41	NaN	NaN	NaN
151.754	0.2	2	1.553970e+05	2	42	NaN	NaN	NaN
151.806	0	128	1.554500e+05	128	42	NaN	NaN	NaN
152.687	0.05	21	1.563520e+05	21	42	0.0261002	1	NaN
152.726	0	128	1.563920e+05	128	42	NaN	NaN	NaN
154.465	0	124	1.581730e+05	124	42	NaN	NaN	NaN
155.986	0.2	1	1.597310e+05	1	43	NaN	NaN	NaN
