onset	duration	trial_type	sample	value	trial_number	gabor_contrast	subjective_r	objective_r
41.0713	0	128	ꑊ	128	0	NaN	NaN	NaN
42.3584	0.2	1	ꥰ	1	1	NaN	NaN	NaN
42.4111	0	128	ꦦ	128	1	NaN	NaN	NaN
43.1572	0.05	12	겢	12	1	0.0297231	0	NaN
43.1973	0	128	곋	128	1	NaN	NaN	NaN
44.4121	0	125	놧	125	1	NaN	NaN	NaN
45.8213	0.2	2	띊	2	2	NaN	NaN	NaN
45.874	0	128	란	128	2	NaN	NaN	NaN
46.7041	0.05	21	뫒	21	2	0.026757	1	NaN
46.7432	0	128	뫺	128	2	NaN	NaN	NaN
47.5381	0	124	븨	124	2	NaN	NaN	NaN
48.8828	0.2	1	쎉	1	3	NaN	NaN	NaN
48.9355	0	128	쎿	128	3	NaN	NaN	NaN
49.8662	0.05	12	인	12	3	0.0278127	1	2
49.9053	0	128	잠	128	3	NaN	NaN	NaN
50.6807	0	124	쪺	124	3	NaN	NaN	NaN
51.4639	0	122	췜	122	3	NaN	NaN	NaN
52.7969	0.2	2	팱	2	4	NaN	NaN	NaN
52.8496	0	128	퍧	128	4	NaN	NaN	NaN
53.6963	0.05	21	훊	21	4	0.0289371	1	NaN
53.7363	0	128	훳	128	4	NaN	NaN	NaN
54.6514	0	124	�	124	4	NaN	NaN	NaN
55.9756	0.2	1	�	1	5	NaN	NaN	NaN
56.0283	0	128		128	5	NaN	NaN	NaN
56.7246	0.05	11		11	5	0.0303862	1	NaN
56.7637	0	128		128	5	NaN	NaN	NaN
57.5781	0	124		124	5	NaN	NaN	NaN
59.0205	0.2	2		2	6	NaN	NaN	NaN
59.0732	0	128		128	6	NaN	NaN	NaN
59.7861	0.05	21		21	6	0.0260709	1	NaN
59.8252	0	128		128	6	NaN	NaN	NaN
60.6025	0	124		124	6	NaN	NaN	NaN
62.1484	0.2	2		2	7	NaN	NaN	NaN
62.2012	0	128		128	7	NaN	NaN	NaN
62.8975	0.05	22	ﮘ	22	7	0.0248272	1	NaN
62.9365	0	128	﯀	128	7	NaN	NaN	NaN
63.8135	0	124	ｂ	124	7	NaN	NaN	NaN
65.2432	0.2	2	6.681000e+04	2	8	NaN	NaN	NaN
65.2959	0	128	6.686400e+04	128	8	NaN	NaN	NaN
66.1934	0.05	21	6.778300e+04	21	8	0.0225456	1	NaN
66.2324	0	128	6.782300e+04	128	8	NaN	NaN	NaN
67.0361	0	124	6.864600e+04	124	8	NaN	NaN	NaN
68.4717	0.2	1	7.011600e+04	1	9	NaN	NaN	NaN
68.5244	0	128	7.017000e+04	128	9	NaN	NaN	NaN
69.2715	0.05	11	7.093500e+04	11	9	0.0287597	0	NaN
69.3105	0	128	7.097500e+04	128	9	NaN	NaN	NaN
