onset	duration	trial_type	sample	value	trial_number	gabor_contrast	subjective_r	objective_r
7.56738	0.2	1	Ṇ	1	1	NaN	NaN	NaN
7.63379	0	128	Ẋ	128	1	NaN	NaN	NaN
8.66504	0.05	12	⊪	12	1	0.0430034	0	NaN
8.7373	0	128	⋴	128	1	NaN	NaN	NaN
9.72559	0	125	⛨	125	1	NaN	NaN	NaN
11.1924	0.2	2	Ⳇ	2	2	NaN	NaN	NaN
11.2471	0	128	⳾	128	2	NaN	NaN	NaN
11.9082	0.05	21	⾣	21	2	0.0506399	1	NaN
11.9482	0	128	⿌	128	2	NaN	NaN	NaN
13.2803	0	124	㔠	124	2	NaN	NaN	NaN
14.7217	0.2	1	㫤	1	3	NaN	NaN	NaN
14.7764	0	128	㬜	128	3	NaN	NaN	NaN
15.5049	0.05	11	㸆	11	3	0.0430289	1	NaN
15.5449	0	128	㸯	128	3	NaN	NaN	NaN
16.3438	0	124	䅡	124	3	NaN	NaN	NaN
17.6836	0.2	1	䚽	1	4	NaN	NaN	NaN
17.7373	0	128	䛴	128	4	NaN	NaN	NaN
18.6338	0.05	11	䪊	11	4	0.0421554	0	NaN
18.6738	0	128	䪳	128	4	NaN	NaN	NaN
20.2695	0	125	儕	125	4	NaN	NaN	NaN
21.7822	0.2	1	圢	1	5	NaN	NaN	NaN
21.8359	0	128	坙	128	5	NaN	NaN	NaN
22.7656	0	31	嬑	31	5	NaN	0	NaN
22.8057	0	128	嬺	128	5	NaN	NaN	NaN
24.252	0	125	愃	125	5	NaN	NaN	NaN
25.4453	0.2	2	旉	2	6	NaN	NaN	NaN
25.5	0	128	昁	128	6	NaN	NaN	NaN
26.3457	0	32	楣	32	6	NaN	0	NaN
26.3857	0	128	榌	128	6	NaN	NaN	NaN
27.7471	0	125	滾	125	6	NaN	NaN	NaN
28.959	0.2	2	珗	2	7	NaN	NaN	NaN
29.0127	0	128	琎	128	7	NaN	NaN	NaN
29.8418	0.05	22	睟	22	7	0.051144	1	1
29.8818	0	128	瞈	128	7	NaN	NaN	NaN
30.6924	0	124	竆	124	7	NaN	NaN	NaN
33.0732	0	121	葌	121	7	NaN	NaN	NaN
34.5791	0.2	1	詒	1	8	NaN	NaN	NaN
34.6338	0	128	誊	128	8	NaN	NaN	NaN
35.5801	0.05	12	蹓	12	8	0.0419858	0	2
35.6201	0	128	蹼	128	8	NaN	NaN	NaN
36.7402	0	125	鋷	125	8	NaN	NaN	NaN
38.1973	0	122	飋	122	8	NaN	NaN	NaN
39.4814	0.2	2	鷮	2	9	NaN	NaN	NaN
39.5352	0	128	鸥	128	9	NaN	NaN	NaN
40.4141	0.05	21	ꆩ	21	9	0.0508641	1	NaN
40.4541	0	128	ꇒ	128	9	NaN	NaN	NaN
42.0508	0	124	꠵	124	9	NaN	NaN	NaN
43.4453	0.2	1	귉	1	10	NaN	NaN	NaN
43.5	0	128	긁	128	10	NaN	NaN	NaN
44.3789	0.05	12	놅	12	10	0.0431803	1	NaN
44.4189	0	128	놮	128	10	NaN	NaN	NaN
46.1006	0	124	롨	124	10	NaN	NaN	NaN
47.6445	0.2	1	뺕	1	11	NaN	NaN	NaN
47.6992	0	128	뻍	128	11	NaN	NaN	NaN
48.6113	0.05	11	쉳	11	11	0.0434759	1	NaN
48.6514	0	128	슜	128	11	NaN	NaN	NaN
49.5205	0	124	옖	124	11	NaN	NaN	NaN
50.8398	0.2	2	쭝	2	12	NaN	NaN	NaN
50.8945	0	128	쮕	128	12	NaN	NaN	NaN
51.8232	0.05	21	콌	21	12	0.0517013	1	NaN
51.8633	0	128	콵	128	12	NaN	NaN	NaN
52.8115	0	124	퍀	124	12	NaN	NaN	NaN
54.2695	0.2	1	�	1	13	NaN	NaN	NaN
54.3232	0	128	�	128	13	NaN	NaN	NaN
55.3027	0.05	11	�	11	13	0.0431498	0	NaN
55.3428	0	128	�	128	13	NaN	NaN	NaN
57.2432	0	125		125	13	NaN	NaN	NaN
58.7197	0.2	1		1	14	NaN	NaN	NaN
58.7734	0	128		128	14	NaN	NaN	NaN
59.7363	0.05	11		11	14	0.0422223	0	NaN
59.7764	0	128		128	14	NaN	NaN	NaN
60.7598	0	125		125	14	NaN	NaN	NaN
62.0322	0.2	1		1	15	NaN	NaN	NaN
62.0859	0	128		128	15	NaN	NaN	NaN
63.0488	0.05	12	ﰳ	12	15	0.0448084	0	NaN
63.0889	0	128	ﱜ	128	15	NaN	NaN	NaN
64.1328	0	125	6.567300e+04	125	15	NaN	NaN	NaN
65.5283	0.2	2	6.710200e+04	2	16	NaN	NaN	NaN
65.582	0	128	6.715700e+04	128	16	NaN	NaN	NaN
66.3438	0.05	22	6.793700e+04	22	16	0.0499239	1	NaN
66.4014	0	128	6.799600e+04	128	16	NaN	NaN	NaN
67.2988	0	124	6.891500e+04	124	16	NaN	NaN	NaN
68.6729	0.2	1	7.032200e+04	1	17	NaN	NaN	NaN
68.7275	0	128	7.037800e+04	128	17	NaN	NaN	NaN
69.4219	0.05	12	7.108900e+04	12	17	0.0426853	1	NaN
69.4619	0	128	7.113000e+04	128	17	NaN	NaN	NaN
70.8359	0	124	7.253700e+04	124	17	NaN	NaN	NaN
72.2529	0.2	2	7.398800e+04	2	18	NaN	NaN	NaN
72.3066	0	128	7.404300e+04	128	18	NaN	NaN	NaN
73.2197	0	32	7.497800e+04	32	18	NaN	0	NaN
73.2598	0	128	7.501900e+04	128	18	NaN	NaN	NaN
74.1641	0	125	7.594500e+04	125	18	NaN	NaN	NaN
75.5654	0.2	1	7.738000e+04	1	19	NaN	NaN	NaN
75.6191	0	128	7.743500e+04	128	19	NaN	NaN	NaN
76.3311	0.05	11	7.816400e+04	11	19	0.0440645	1	NaN
76.3711	0	128	7.820500e+04	128	19	NaN	NaN	NaN
77.2305	0	124	7.908500e+04	124	19	NaN	NaN	NaN
78.6104	0.2	1	8.049800e+04	1	20	NaN	NaN	NaN
78.6641	0	128	8.055300e+04	128	20	NaN	NaN	NaN
79.3428	0.05	11	8.124800e+04	11	20	0.0428182	1	NaN
79.3828	0	128	8.128900e+04	128	20	NaN	NaN	NaN
80.1328	0	124	8.205700e+04	124	20	NaN	NaN	NaN
81.4365	0.2	1	8.339200e+04	1	21	NaN	NaN	NaN
81.4912	0	128	8.344800e+04	128	21	NaN	NaN	NaN
