onset	duration	trial_type	sample	value	trial_number	gabor_contrast	subjective_r	objective_r
6.68652	0	128	ᫀ	128	0	NaN	NaN	NaN
8.00195	0.2	2	 	2	1	NaN	NaN	NaN
8.07617	0	128	⁏	128	1	NaN	NaN	NaN
9.06445	0.05	114	⑃	114	1	0.0341738	1	NaN
9.12988	0	128	⒆	128	1	NaN	NaN	NaN
9.95801	0	124	⟖	124	1	NaN	NaN	NaN
11.1348	0.2	1	ⲋ	1	2	NaN	NaN	NaN
11.1875	0	128	ⳁ	128	2	NaN	NaN	NaN
11.9844	0.05	112	⿱	112	2	0.0319278	1	2
12.0234	0	128	〙	128	2	NaN	NaN	NaN
12.9629	0	124	㏛	124	2	NaN	NaN	NaN
14.1973	0	122	㣋	122	2	NaN	NaN	NaN
15.417	0.2	2	㶬	2	3	NaN	NaN	NaN
15.4697	0	128	㷢	128	3	NaN	NaN	NaN
16.25	0.05	104	䄁	104	3	0.0357961	1	NaN
16.2891	0	128	䄩	128	3	NaN	NaN	NaN
17.1709	0	124	䒰	124	3	NaN	NaN	NaN
18.3779	0.2	1	䦄	1	4	NaN	NaN	NaN
18.4307	0	128	䦺	128	4	NaN	NaN	NaN
19.3955	0.05	102	䶖	102	4	0.0350093	0	NaN
19.4346	0	128	䶾	128	4	NaN	NaN	NaN
20.1299	0	125	傆	125	4	NaN	NaN	NaN
21.5234	0.2	2	嘙	2	5	NaN	NaN	NaN
21.5762	0	128	噏	128	5	NaN	NaN	NaN
22.3057	0.05	113	夺	113	5	0.0347596	0	NaN
22.3457	0	128	奣	128	5	NaN	NaN	NaN
23.0557	0	125	尺	125	5	NaN	NaN	NaN
24.585	0.2	1	托	1	6	NaN	NaN	NaN
24.6377	0	128	抎	128	6	NaN	NaN	NaN
25.3838	0.05	102	斊	102	6	0.0347824	1	NaN
25.4238	0	128	斳	128	6	NaN	NaN	NaN
26.2246	0	124	棧	124	6	NaN	NaN	NaN
27.6465	0.2	2	溗	2	7	NaN	NaN	NaN
27.6992	0	128	滍	128	7	NaN	NaN	NaN
28.4961	0.05	114	燽	114	7	0.0351179	1	NaN
28.5352	0	128	爥	128	7	NaN	NaN	NaN
29.3164	0	124	畅	124	7	NaN	NaN	NaN
30.7578	0.2	1	笉	1	8	NaN	NaN	NaN
30.8105	0	128	笿	128	8	NaN	NaN	NaN
31.5908	0.05	102	繞	102	8	0.0345789	0	NaN
31.6299	0	128	纆	128	8	NaN	NaN	NaN
32.8545	0	125	荬	125	8	NaN	NaN	NaN
34.0869	0.2	2	衚	2	9	NaN	NaN	NaN
34.1396	0	128	袐	128	9	NaN	NaN	NaN
34.9531	0.05	114	译	114	9	0.03542	1	NaN
34.9922	0	128	诹	128	9	NaN	NaN	NaN
35.833	0	124	轖	124	9	NaN	NaN	NaN
37.3154	0.2	2	镄	2	10	NaN	NaN	NaN
37.3682	0	128	镺	128	10	NaN	NaN	NaN
38.082	0.05	103	顕	103	10	0.0362266	1	1
38.1201	0	128	顼	128	10	NaN	NaN	NaN
38.9746	0	124	鯧	124	10	NaN	NaN	NaN
39.9443	0	121	鿈	121	10	NaN	NaN	NaN
41.1963	0.2	2	꓊	2	11	NaN	NaN	NaN
41.249	0	128	ꔀ	128	11	NaN	NaN	NaN
42.0625	0.05	103	ꡁ	103	11	0.0326264	1	NaN
42.1016	0	128	ꡩ	128	11	NaN	NaN	NaN
42.8652	0	124	ꭷ	124	11	NaN	NaN	NaN
44.4082	0.2	2	놣	2	12	NaN	NaN	NaN
44.4609	0	128	뇙	128	12	NaN	NaN	NaN
45.375	0.05	103	떁	103	12	0.0318315	0	NaN
45.4141	0	128	떩	128	12	NaN	NaN	NaN
46.6387	0	125	몏	125	12	NaN	NaN	NaN
48.1387	0.2	1	삏	1	13	NaN	NaN	NaN
48.1914	0	128	샅	128	13	NaN	NaN	NaN
48.9053	0.05	111	쎠	111	13	0.0341751	1	NaN
48.9443	0	128	쏈	128	13	NaN	NaN	NaN
49.7969	0	124	윱	124	13	NaN	NaN	NaN
51.1836	0.2	2	첽	2	14	NaN	NaN	NaN
51.2363	0	128	쳳	128	14	NaN	NaN	NaN
51.8828	0.05	103	쾉	103	14	0.0326643	0	NaN
51.9219	0	128	쾱	128	14	NaN	NaN	NaN
52.9727	0	125	폥	125	14	NaN	NaN	NaN
54.5459	0.2	1	�	1	15	NaN	NaN	NaN
54.5986	0	128	�	128	15	NaN	NaN	NaN
55.3125	0.05	111	�	111	15	0.0339872	1	1
55.3516	0	128	�	128	15	NaN	NaN	NaN
56.1182	0	124		124	15	NaN	NaN	NaN
56.7607	0	121		121	15	NaN	NaN	NaN
58.0928	0.2	1		1	16	NaN	NaN	NaN
58.1455	0	128		128	16	NaN	NaN	NaN
58.959	0.05	102		102	16	0.0331824	0	NaN
58.998	0	128		128	16	NaN	NaN	NaN
60.0527	0	125		125	16	NaN	NaN	NaN
61.3213	0.2	2		2	17	NaN	NaN	NaN
61.374	0	128		128	17	NaN	NaN	NaN
62.1709	0	99		99	17	NaN	0	NaN
62.21	0	128		128	17	NaN	NaN	NaN
63.1357	0	125	ﲌ	125	17	NaN	NaN	NaN
64.3994	0.2	2	6.594600e+04	2	18	NaN	NaN	NaN
64.4521	0	128	6.600000e+04	128	18	NaN	NaN	NaN
65.333	0.05	114	6.690200e+04	114	18	0.0320951	1	NaN
65.3721	0	128	6.694200e+04	128	18	NaN	NaN	NaN
66.2393	0	124	6.783000e+04	124	18	NaN	NaN	NaN
67.4277	0.2	1	6.904700e+04	1	19	NaN	NaN	NaN
67.4795	0	128	6.910000e+04	128	19	NaN	NaN	NaN
68.3271	0.05	112	6.996800e+04	112	19	0.0346132	0	NaN
68.3662	0	128	7.000800e+04	128	19	NaN	NaN	NaN
69.3955	0	125	7.106200e+04	125	19	NaN	NaN	NaN
70.7227	0.2	1	7.242100e+04	1	20	NaN	NaN	NaN
70.7754	0	128	7.247500e+04	128	20	NaN	NaN	NaN
71.6396	0.05	101	7.336000e+04	101	20	0.0330491	0	NaN
71.6787	0	128	7.340000e+04	128	20	NaN	NaN	NaN
72.5605	0	125	7.430300e+04	125	20	NaN	NaN	NaN
74.085	0.2	1	7.586400e+04	1	21	NaN	NaN	NaN
74.1377	0	128	7.591800e+04	128	21	NaN	NaN	NaN
75.0186	0.05	102	7.682000e+04	102	21	0.0359908	1	NaN
75.0576	0	128	7.686000e+04	128	21	NaN	NaN	NaN
75.9297	0	124	7.775300e+04	124	21	NaN	NaN	NaN
77.2139	0.2	1	7.906800e+04	1	22	NaN	NaN	NaN
77.2666	0	128	7.912200e+04	128	22	NaN	NaN	NaN
78.0635	0.05	112	7.993800e+04	112	22	0.0360484	1	NaN
78.1025	0	128	7.997800e+04	128	22	NaN	NaN	NaN
79.0566	0	124	8.095500e+04	124	22	NaN	NaN	NaN
80.5098	0.2	2	8.244300e+04	2	23	NaN	NaN	NaN
80.5615	0	128	8.249600e+04	128	23	NaN	NaN	NaN
81.292	0.05	104	8.324400e+04	104	23	0.0310167	1	NaN
81.3311	0	128	8.328400e+04	128	23	NaN	NaN	NaN
82.0977	0	124	8.406900e+04	124	23	NaN	NaN	NaN
83.3535	0.2	2	8.535500e+04	2	24	NaN	NaN	NaN
83.4053	0	128	8.540800e+04	128	24	NaN	NaN	NaN
84.1025	0.05	104	8.612200e+04	104	24	0.0314949	1	NaN
84.1416	0	128	8.616200e+04	128	24	NaN	NaN	NaN
85.0908	0	124	8.713400e+04	124	24	NaN	NaN	NaN
86.3975	0.2	1	8.847200e+04	1	25	NaN	NaN	NaN
86.4502	0	128	8.852600e+04	128	25	NaN	NaN	NaN
87.2646	0.05	111	8.936000e+04	111	25	0.035875	1	NaN
87.3027	0	128	8.939900e+04	128	25	NaN	NaN	NaN
88.1143	0	124	9.023000e+04	124	25	NaN	NaN	NaN
