onset	duration	trial_type	sample	value	trial_number	gabor_contrast	subjective_r	objective_r
4.16699	0	128	Ⴌ	128	0	NaN	NaN	NaN
5.4668	0.05	11	ᗟ	11	1	0.0256379	1	2
5.50586	0	128	ᘇ	128	1	NaN	NaN	NaN
6.27246	0	124	ᤘ	124	1	NaN	NaN	NaN
9.33203	0	122	╕	122	1	NaN	NaN	NaN
10.6865	0	31	⫀	31	2	NaN	0	NaN
10.7256	0	128	⫨	128	2	NaN	NaN	NaN
11.7051	0	125	⻓	125	2	NaN	NaN	NaN
13.1787	0.05	22	㒸	22	3	0.0234122	0	NaN
13.2188	0	128	㓡	128	3	NaN	NaN	NaN
13.9541	0	125	㟒	125	3	NaN	NaN	NaN
15.2031	0.05	12	㳑	12	4	0.0250419	1	NaN
15.2422	0	128	㳹	128	4	NaN	NaN	NaN
16.1201	0	124	䁼	124	4	NaN	NaN	NaN
17.5957	0.05	11	䙣	11	5	0.0251942	1	NaN
17.6348	0	128	䚋	128	5	NaN	NaN	NaN
18.5498	0	124	䨴	124	5	NaN	NaN	NaN
20.1221	0.05	22	偾	22	6	0.0227496	0	NaN
20.1611	0	128	傦	128	6	NaN	NaN	NaN
21.2119	0	125	哚	125	6	NaN	NaN	NaN
22.6641	0.05	22	媩	22	7	0.0227151	0	NaN
22.7031	0	128	嫑	128	7	NaN	NaN	NaN
23.7812	0	125	弡	125	7	NaN	NaN	NaN
25.0898	0.05	11	摝	11	8	0.0236267	1	NaN
25.1289	0	128	撅	128	8	NaN	NaN	NaN
26.0195	0	124	栕	124	8	NaN	NaN	NaN
27.3818	0.05	22	消	22	9	0.0246129	1	NaN
27.4209	0	128	涰	128	9	NaN	NaN	NaN
28.4121	0	124	熧	124	9	NaN	NaN	NaN
29.7744	0.05	12	眚	12	10	0.0218344	1	NaN
29.8135	0	128	睂	128	10	NaN	NaN	NaN
30.6533	0	124	窞	124	10	NaN	NaN	NaN
32.1162	0.05	22	聸	22	11	0.0245546	0	NaN
32.1553	0	128	肠	128	11	NaN	NaN	NaN
33.5342	0	125	蘤	125	11	NaN	NaN	NaN
34.8594	0.05	11	譱	11	12	0.0212786	1	NaN
34.8984	0	128	讙	128	12	NaN	NaN	NaN
35.7637	0	124	輏	124	12	NaN	NaN	NaN
37.0674	0.05	11	鑆	11	13	0.0205425	0	NaN
37.1074	0	128	鑯	128	13	NaN	NaN	NaN
37.8086	0	125	霽	125	13	NaN	NaN	NaN
39.3096	0.05	21	鴾	21	14	0.0243369	0	NaN
39.3486	0	128	鵦	128	14	NaN	NaN	NaN
40.0967	0	125	ꁤ	125	14	NaN	NaN	NaN
41.668	0	32	ꚭ	32	15	NaN	0	NaN
41.707	0	128	ꛕ	128	15	NaN	NaN	NaN
42.5557	0	125	꨺	125	15	NaN	NaN	NaN
44.1445	0.05	22	낕	22	16	0.0231566	0	NaN
44.1836	0	128	낽	128	16	NaN	NaN	NaN
45.6436	0	125	뚔	125	16	NaN	NaN	NaN
47.0215	0.05	12	밗	12	17	0.022172	0	1
47.0605	0	128	밿	128	17	NaN	NaN	NaN
47.8643	0	125	뽶	125	17	NaN	NaN	NaN
48.8672	0	121	썹	121	17	NaN	NaN	NaN
50.083	0.05	21	졖	21	18	0.0238925	1	NaN
50.1221	0	128	졾	128	18	NaN	NaN	NaN
50.9902	0	124	쯷	124	18	NaN	NaN	NaN
52.3076	0.05	11	턼	11	19	0.0214308	0	NaN
52.3467	0	128	텤	128	19	NaN	NaN	NaN
53.4463	0	125	헊	125	19	NaN	NaN	NaN
54.8174	0.05	12	�	12	20	0.0217882	1	NaN
54.8564	0	128	�	128	20	NaN	NaN	NaN
56.209	0	124		124	20	NaN	NaN	NaN
57.6777	0.05	21		21	21	0.0244928	0	2
57.7168	0	128		128	21	NaN	NaN	NaN
58.7598	0	125		125	21	NaN	NaN	NaN
60.541	0	122		122	21	NaN	NaN	NaN
61.7432	0.05	12		12	22	0.018921	0	NaN
61.7822	0	128		128	22	NaN	NaN	NaN
62.9268	0	125	﮶	125	22	NaN	NaN	NaN
64.1348	0.05	21	6.567500e+04	21	23	0.0250736	1	NaN
64.1738	0	128	6.571500e+04	128	23	NaN	NaN	NaN
65.1348	0	124	6.669900e+04	124	23	NaN	NaN	NaN
66.6611	0.05	21	6.826200e+04	21	24	0.0234668	0	1
66.7002	0	128	6.830200e+04	128	24	NaN	NaN	NaN
68.4883	0	125	7.013300e+04	125	24	NaN	NaN	NaN
69.4111	0	121	7.107800e+04	121	24	NaN	NaN	NaN
70.542	0.05	11	7.223600e+04	11	25	0.0218826	0	NaN
70.5811	0	128	7.227600e+04	128	25	NaN	NaN	NaN
71.6582	0	125	7.337900e+04	125	25	NaN	NaN	NaN
73.001	0.05	21	7.475400e+04	21	26	0.0235041	0	NaN
73.04	0	128	7.479400e+04	128	26	NaN	NaN	NaN
74.0713	0	125	7.585000e+04	125	26	NaN	NaN	NaN
75.4775	0.05	22	7.729000e+04	22	27	0.0236735	0	NaN
75.5166	0	128	7.733000e+04	128	27	NaN	NaN	NaN
76.626	0	125	7.846600e+04	125	27	NaN	NaN	NaN
77.9863	0	31	7.985900e+04	31	28	NaN	0	NaN
78.0254	0	128	7.989900e+04	128	28	NaN	NaN	NaN
78.9336	0	125	8.082900e+04	125	28	NaN	NaN	NaN
80.1279	0.05	21	8.205200e+04	21	29	0.0238096	1	NaN
80.167	0	128	8.209200e+04	128	29	NaN	NaN	NaN
81.041	0	124	8.298700e+04	124	29	NaN	NaN	NaN
82.5703	0.05	11	8.455300e+04	11	30	0.022821	1	NaN
82.6094	0	128	8.459300e+04	128	30	NaN	NaN	NaN
83.5762	0	124	8.558300e+04	124	30	NaN	NaN	NaN
84.7949	0.05	22	8.683100e+04	22	31	0.0248534	1	NaN
84.834	0	128	8.687100e+04	128	31	NaN	NaN	NaN
86.0312	0	124	8.809700e+04	124	31	NaN	NaN	NaN
87.3379	0	31	8.943500e+04	31	32	NaN	0	NaN
87.377	0	128	8.947500e+04	128	32	NaN	NaN	NaN
88.2129	0	125	9.033100e+04	125	32	NaN	NaN	NaN
89.7471	0.05	21	9.190200e+04	21	33	0.0236551	1	NaN
89.7861	0	128	9.194200e+04	128	33	NaN	NaN	NaN
90.5811	0	124	9.275600e+04	124	33	NaN	NaN	NaN
92.0889	0.05	11	9.430000e+04	11	34	0.0219117	0	1
92.1279	0	128	9.434000e+04	128	34	NaN	NaN	NaN
92.9609	0	125	9.519300e+04	125	34	NaN	NaN	NaN
93.9277	0	121	9.618300e+04	121	34	NaN	NaN	NaN
95.1006	0.05	12	9.738400e+04	12	35	0.0235547	1	NaN
95.1396	0	128	9.742400e+04	128	35	NaN	NaN	NaN
96.2109	0	124	9.852100e+04	124	35	NaN	NaN	NaN
97.7773	0.05	11	1.001250e+05	11	36	0.0224752	0	NaN
97.8154	0	128	1.001640e+05	128	36	NaN	NaN	NaN
98.5342	0	125	1.009000e+05	125	36	NaN	NaN	NaN
99.9678	0.05	22	1.023680e+05	22	37	0.0223422	0	NaN
