onset	duration	trial_type	sample	value	trial_number	gabor_contrast	subjective_r	objective_r
4.02344	0	128	‱	128	0	NaN	NaN	NaN
5.4458	0.2	1	⮒	1	1	NaN	NaN	NaN
5.51416	0	128	Ⱎ	128	1	NaN	NaN	NaN
6.40918	0.05	112	㍇	112	1	0.0247563	1	NaN
6.46729	0	128	㎾	128	1	NaN	NaN	NaN
7.21777	0	124	㦿	124	1	NaN	NaN	NaN
8.58984	0.2	1	䒹	1	2	NaN	NaN	NaN
8.64209	0	128	䔤	128	2	NaN	NaN	NaN
9.40576	0.05	111	䭀	111	2	0.0243035	0	NaN
9.44482	0	128	䮐	128	2	NaN	NaN	NaN
10.0884	0	125	傶	125	2	NaN	NaN	NaN
11.6514	0.2	1	崷	1	3	NaN	NaN	NaN
11.7036	0	128	嶢	128	3	NaN	NaN	NaN
12.6011	0.05	102	擐	102	3	0.0257119	1	1
12.6401	0	128	攠	128	3	NaN	NaN	NaN
13.5229	0	124	氰	124	3	NaN	NaN	NaN
15.3882	0	121	笜	121	3	NaN	NaN	NaN
16.77	0.2	2	蘪	2	4	NaN	NaN	NaN
16.8228	0	128	蚖	128	4	NaN	NaN	NaN
17.6196	0.05	113	賶	113	4	0.0228039	1	NaN
17.6758	0	128	赩	128	4	NaN	NaN	NaN
18.3896	0	124	錟	124	4	NaN	NaN	NaN
19.731	0.2	2	鷚	2	5	NaN	NaN	NaN
19.7837	0	128	鹆	128	5	NaN	NaN	NaN
20.5806	0.05	113	꒦	113	5	0.0245877	1	NaN
20.6196	0	128	ꓶ	128	5	NaN	NaN	NaN
21.4082	0	124	ꭅ	124	5	NaN	NaN	NaN
22.9429	0.2	1	람	1	6	NaN	NaN	NaN
22.9956	0	128	럸	128	6	NaN	NaN	NaN
23.6753	0.05	111	뵨	111	6	0.0264367	0	NaN
23.7148	0	128	붹	128	6	NaN	NaN	NaN
24.5249	0	125	쐴	125	6	NaN	NaN	NaN
25.9878	0.2	1	쿨	1	7	NaN	NaN	NaN
26.0405	0	128	큔	128	7	NaN	NaN	NaN
26.7871	0.05	101	홍	101	7	0.0268252	0	NaN
26.8262	0	128	횝	128	7	NaN	NaN	NaN
27.5454	0	125	�	125	7	NaN	NaN	NaN
28.9487	0.2	1		1	8	NaN	NaN	NaN
29.0015	0	128		128	8	NaN	NaN	NaN
29.6641	0.05	102		102	8	0.025282	0	NaN
29.7036	0	128		128	8	NaN	NaN	NaN
30.7822	0	125		125	8	NaN	NaN	NaN
31.9766	0.2	1	￑	1	9	NaN	NaN	NaN
32.0293	0	128	6.559700e+04	128	9	NaN	NaN	NaN
32.8096	0.05	112	6.719500e+04	112	9	0.0239652	1	NaN
32.8486	0	128	6.727500e+04	128	9	NaN	NaN	NaN
33.5366	0	124	6.868400e+04	124	9	NaN	NaN	NaN
35.105	0.2	1	7.189600e+04	1	10	NaN	NaN	NaN
35.1577	0	128	7.200400e+04	128	10	NaN	NaN	NaN
36.0044	0.05	101	7.373800e+04	101	10	0.0232855	0	2
36.0439	0	128	7.381900e+04	128	10	NaN	NaN	NaN
37.0498	0	125	7.587900e+04	125	10	NaN	NaN	NaN
39.0449	0	122	7.996500e+04	122	10	NaN	NaN	NaN
40.1733	0.2	2	8.227600e+04	2	11	NaN	NaN	NaN
40.2266	0	128	8.238500e+04	128	11	NaN	NaN	NaN
40.9395	0.05	103	8.384500e+04	103	11	0.0237223	1	NaN
40.979	0	128	8.392600e+04	128	11	NaN	NaN	NaN
41.7412	0	124	8.548700e+04	124	11	NaN	NaN	NaN
43.3354	0.2	1	8.875200e+04	1	12	NaN	NaN	NaN
43.3882	0	128	8.886000e+04	128	12	NaN	NaN	NaN
44.0845	0.05	112	9.028600e+04	112	12	0.0256555	0	NaN
44.124	0	128	9.036700e+04	128	12	NaN	NaN	NaN
44.8682	0	125	9.189100e+04	125	12	NaN	NaN	NaN
46.1958	0.2	1	9.461000e+04	1	13	NaN	NaN	NaN
46.2485	0	128	9.471800e+04	128	13	NaN	NaN	NaN
47.1123	0.05	111	9.648700e+04	111	13	0.0228235	1	1
47.1519	0	128	9.656800e+04	128	13	NaN	NaN	NaN
47.9521	0	124	9.820700e+04	124	13	NaN	NaN	NaN
48.7886	0	121	9.992000e+04	121	13	NaN	NaN	NaN
50.2617	0.2	1	1.029370e+05	1	14	NaN	NaN	NaN
50.314	0	128	1.030440e+05	128	14	NaN	NaN	NaN
51.2778	0.05	102	1.050180e+05	102	14	0.0250391	1	NaN
51.3174	0	128	1.050990e+05	128	14	NaN	NaN	NaN
52.0498	0	124	1.065990e+05	124	14	NaN	NaN	NaN
53.5566	0.2	1	1.096850e+05	1	15	NaN	NaN	NaN
53.6094	0	128	1.097930e+05	128	15	NaN	NaN	NaN
54.4731	0.05	112	1.115620e+05	112	15	0.0248261	1	NaN
54.5122	0	128	1.116420e+05	128	15	NaN	NaN	NaN
55.2896	0	124	1.132340e+05	124	15	NaN	NaN	NaN
56.8018	0.2	1	1.163310e+05	1	16	NaN	NaN	NaN
56.855	0	128	1.164400e+05	128	16	NaN	NaN	NaN
57.7021	0.05	112	1.181750e+05	112	16	0.0246252	0	NaN
57.7412	0	128	1.182550e+05	128	16	NaN	NaN	NaN
58.4297	0	125	1.196650e+05	125	16	NaN	NaN	NaN
59.9473	0.2	2	1.227730e+05	2	17	NaN	NaN	NaN
60	0	128	1.228810e+05	128	17	NaN	NaN	NaN
60.8804	0	99	1.246840e+05	99	17	NaN	0	NaN
60.9194	0	128	1.247640e+05	128	17	NaN	NaN	NaN
61.5454	0	125	1.260460e+05	125	17	NaN	NaN	NaN
63.0923	0.2	2	1.292140e+05	2	18	NaN	NaN	NaN
63.145	0	128	1.293220e+05	128	18	NaN	NaN	NaN
64.042	0.05	114	1.311590e+05	114	18	0.0219175	0	NaN
64.0811	0	128	1.312390e+05	128	18	NaN	NaN	NaN
65.1392	0	125	1.334060e+05	125	18	NaN	NaN	NaN
66.6553	0.2	1	1.365110e+05	1	19	NaN	NaN	NaN
66.708	0	128	1.366190e+05	128	19	NaN	NaN	NaN
67.4717	0.05	101	1.381830e+05	101	19	0.023751	0	NaN
67.5107	0	128	1.382630e+05	128	19	NaN	NaN	NaN
68.3721	0	125	1.400270e+05	125	19	NaN	NaN	NaN
69.9014	0.2	2	1.431590e+05	2	20	NaN	NaN	NaN
69.9536	0	128	1.432660e+05	128	20	NaN	NaN	NaN
70.8672	0.05	103	1.451370e+05	103	20	0.0218404	1	NaN
70.9067	0	128	1.452180e+05	128	20	NaN	NaN	NaN
71.731	0	124	1.469060e+05	124	20	NaN	NaN	NaN
72.9116	0.2	1	1.493240e+05	1	21	NaN	NaN	NaN
72.9644	0	128	1.494320e+05	128	21	NaN	NaN	NaN
73.728	0.05	111	1.509960e+05	111	21	0.0227493	0	NaN
73.7671	0	128	1.510760e+05	128	21	NaN	NaN	NaN
74.4819	0	125	1.525400e+05	125	21	NaN	NaN	NaN
75.7559	0.2	2	1.551490e+05	2	22	NaN	NaN	NaN
75.8086	0	128	1.552570e+05	128	22	NaN	NaN	NaN
76.7729	0.05	103	1.572320e+05	103	22	0.0223546	1	NaN
76.812	0	128	1.573120e+05	128	22	NaN	NaN	NaN
77.5015	0	124	1.587240e+05	124	22	NaN	NaN	NaN
78.7671	0.2	1	1.613160e+05	1	23	NaN	NaN	NaN
78.8198	0	128	1.614240e+05	128	23	NaN	NaN	NaN
79.7334	0.05	101	1.632950e+05	101	23	0.0227416	0	1
79.7729	0	128	1.633760e+05	128	23	NaN	NaN	NaN
80.5381	0	125	1.649430e+05	125	23	NaN	NaN	NaN
81.6797	0	121	1.672810e+05	121	23	NaN	NaN	NaN
83.2002	0.2	2	1.703950e+05	2	24	NaN	NaN	NaN
83.2529	0	128	1.705030e+05	128	24	NaN	NaN	NaN
84.0332	0.05	113	1.721010e+05	113	24	0.0207275	1	NaN
84.0889	0	128	1.722150e+05	128	24	NaN	NaN	NaN
84.8232	0	124	1.737190e+05	124	24	NaN	NaN	NaN
86.1606	0.2	2	1.764580e+05	2	25	NaN	NaN	NaN
86.2139	0	128	1.765670e+05	128	25	NaN	NaN	NaN
86.9941	0.05	114	1.781650e+05	114	25	0.0189482	0	NaN
87.0332	0	128	1.782450e+05	128	25	NaN	NaN	NaN
87.874	0	125	1.799670e+05	125	25	NaN	NaN	NaN
89.4229	0.2	1	1.831390e+05	1	26	NaN	NaN	NaN
89.4761	0	128	1.832480e+05	128	26	NaN	NaN	NaN
90.1724	0.05	111	1.846740e+05	111	26	0.0257219	1	NaN
90.2114	0	128	1.847540e+05	128	26	NaN	NaN	NaN
91.0762	0	124	1.865250e+05	124	26	NaN	NaN	NaN
92.5684	0.2	2	1.895810e+05	2	27	NaN	NaN	NaN
92.6211	0	128	1.896890e+05	128	27	NaN	NaN	NaN
93.2837	0.05	103	1.910460e+05	103	27	0.0203502	1	NaN
93.3232	0	128	1.911270e+05	128	27	NaN	NaN	NaN
94.4341	0	124	1.934020e+05	124	27	NaN	NaN	NaN
95.7632	0.2	2	1.961240e+05	2	28	NaN	NaN	NaN
95.8159	0	128	1.962320e+05	128	28	NaN	NaN	NaN
96.6465	0.05	114	1.979330e+05	114	28	0.0182498	0	NaN
96.6855	0	128	1.980130e+05	128	28	NaN	NaN	NaN
97.4863	0	125	1.996530e+05	125	28	NaN	NaN	NaN
99.0591	0.2	1	2.028740e+05	1	29	NaN	NaN	NaN
99.1118	0	128	2.029820e+05	128	29	NaN	NaN	NaN
99.7915	0	98	2.043740e+05	98	29	NaN	0	NaN
99.8306	0	128	2.044540e+05	128	29	NaN	NaN	NaN
100.727	0	125	2.062890e+05	125	29	NaN	NaN	NaN
102.12	0.2	2	2.091430e+05	2	30	NaN	NaN	NaN
102.173	0	128	2.092510e+05	128	30	NaN	NaN	NaN
103.087	0.05	104	2.111240e+05	104	30	0.0189974	1	NaN
103.126	0	128	2.112040e+05	128	30	NaN	NaN	NaN
103.926	0	124	2.128420e+05	124	30	NaN	NaN	NaN
105.165	0.2	1	2.153780e+05	1	31	NaN	NaN	NaN
105.218	0	128	2.154870e+05	128	31	NaN	NaN	NaN
105.915	0.05	102	2.169140e+05	102	31	0.0257872	0	NaN
105.954	0	128	2.169940e+05	128	31	NaN	NaN	NaN
106.713	0	125	2.185500e+05	125	31	NaN	NaN	NaN
108.042	0.2	1	2.212720e+05	1	32	NaN	NaN	NaN
108.095	0	128	2.213800e+05	128	32	NaN	NaN	NaN
108.858	0.05	112	2.229430e+05	112	32	0.0272571	1	NaN
108.898	0	128	2.230240e+05	128	32	NaN	NaN	NaN
109.621	0	124	2.245040e+05	124	32	NaN	NaN	NaN
111.154	0.2	2	2.276440e+05	2	33	NaN	NaN	NaN
111.207	0	128	2.277520e+05	128	33	NaN	NaN	NaN
111.937	0.05	114	2.292470e+05	114	33	0.0207062	0	NaN
111.976	0	128	2.293270e+05	128	33	NaN	NaN	NaN
112.772	0	125	2.309590e+05	125	33	NaN	NaN	NaN
114.081	0.2	2	2.336390e+05	2	34	NaN	NaN	NaN
114.134	0	128	2.337480e+05	128	34	NaN	NaN	NaN
114.881	0.05	114	2.352770e+05	114	34	0.0223335	0	NaN
114.92	0	128	2.353570e+05	128	34	NaN	NaN	NaN
115.662	0	125	2.368760e+05	125	34	NaN	NaN	NaN
117.126	0.2	1	2.398750e+05	1	35	NaN	NaN	NaN
117.179	0	128	2.399830e+05	128	35	NaN	NaN	NaN
118.009	0.05	112	2.416840e+05	112	35	0.028	1	NaN
118.048	0	128	2.417640e+05	128	35	NaN	NaN	NaN
118.764	0	124	2.432300e+05	124	35	NaN	NaN	NaN
120.188	0.2	1	2.461450e+05	1	36	NaN	NaN	NaN
120.24	0	128	2.462530e+05	128	36	NaN	NaN	NaN
121.004	0.05	102	2.478170e+05	102	36	0.0283502	0	NaN
121.043	0	128	2.478970e+05	128	36	NaN	NaN	NaN
121.704	0	125	2.492500e+05	125	36	NaN	NaN	NaN
123.166	0.2	2	2.522440e+05	2	37	NaN	NaN	NaN
123.218	0	128	2.523510e+05	128	37	NaN	NaN	NaN
123.931	0.05	113	2.538120e+05	113	37	0.0221837	0	NaN
123.97	0	128	2.538920e+05	128	37	NaN	NaN	NaN
124.733	0	125	2.554550e+05	125	37	NaN	NaN	NaN
126.059	0.2	1	2.581700e+05	1	38	NaN	NaN	NaN
126.112	0	128	2.582780e+05	128	38	NaN	NaN	NaN
126.909	0.05	112	2.599110e+05	112	38	0.0273096	1	NaN
126.948	0	128	2.599910e+05	128	38	NaN	NaN	NaN
127.555	0	124	2.612330e+05	124	38	NaN	NaN	NaN
128.92	0.2	1	2.640290e+05	1	39	NaN	NaN	NaN
128.973	0	128	2.641370e+05	128	39	NaN	NaN	NaN
129.736	0.05	101	2.657010e+05	101	39	0.0284115	0	NaN
129.775	0	128	2.657810e+05	128	39	NaN	NaN	NaN
130.502	0	125	2.672690e+05	125	39	NaN	NaN	NaN
131.897	0.2	2	2.701270e+05	2	40	NaN	NaN	NaN
131.95	0	128	2.702350e+05	128	40	NaN	NaN	NaN
132.864	0.05	113	2.721070e+05	113	40	0.022455	1	NaN
132.903	0	128	2.721870e+05	128	40	NaN	NaN	NaN
133.662	0	124	2.737410e+05	124	40	NaN	NaN	NaN
