onset	duration	trial_type	sample	value	trial_number	gabor_contrast	subjective_r	objective_r
0.607422	0	124	ɯ	124	0	NaN	NaN	NaN
2.12598	0.2	1	ࢂ	1	1	NaN	NaN	NaN
2.17871	0	128	ࢸ	128	1	NaN	NaN	NaN
3.12695	0.05	102	ಃ	102	1	0.0311595	1	NaN
3.16504	0	128	ಪ	128	1	NaN	NaN	NaN
4.77539	0	124	ጛ	124	1	NaN	NaN	NaN
6.07422	0.2	2	ᡍ	2	2	NaN	NaN	NaN
6.12695	0	128	ᢃ	128	2	NaN	NaN	NaN
7.09082	0.05	103	ᱞ	103	2	0.0330957	0	NaN
7.12988	0	128	ᲆ	128	2	NaN	NaN	NaN
8.18555	0	125	₿	125	2	NaN	NaN	NaN
9.6377	0.2	2	⚎	2	3	NaN	NaN	NaN
9.68945	0	128	⛃	128	3	NaN	NaN	NaN
10.4199	0.05	104	⦯	104	3	0.0326808	0	NaN
10.459	0	128	⧗	128	3	NaN	NaN	NaN
11.457	0	125	ⷕ	125	3	NaN	NaN	NaN
13.0332	0.2	1	㐣	1	4	NaN	NaN	NaN
13.0859	0	128	㑙	128	4	NaN	NaN	NaN
14.0166	0.05	101	㠒	101	4	0.0306703	1	2
14.0557	0	128	㠺	128	4	NaN	NaN	NaN
14.9658	0	124	㯞	124	4	NaN	NaN	NaN
16.9629	0	122	䏛	122	4	NaN	NaN	NaN
18.3203	0.2	1	䥉	1	5	NaN	NaN	NaN
18.3721	0	128	䥾	128	5	NaN	NaN	NaN
19.2363	0.05	111	䳳	111	5	0.0296239	0	1
19.2754	0	128	䴛	128	5	NaN	NaN	NaN
20.2656	0	125	儑	125	5	NaN	NaN	NaN
21.4688	0	121	嗡	121	5	NaN	NaN	NaN
22.6025	0.2	1	婪	1	6	NaN	NaN	NaN
22.6543	0	128	媟	128	6	NaN	NaN	NaN
23.3516	0.05	111	嵩	111	6	0.0314618	0	NaN
23.3906	0	128	嶑	128	6	NaN	NaN	NaN
24.3311	0	125	慔	125	6	NaN	NaN	NaN
25.6299	0.2	2	暆	2	7	NaN	NaN	NaN
25.6826	0	128	暼	128	7	NaN	NaN	NaN
26.3633	0.05	103	極	103	7	0.0312511	1	NaN
26.4014	0	128	榜	128	7	NaN	NaN	NaN
27.293	0	124	洭	124	7	NaN	NaN	NaN
28.6416	0.2	2	犒	2	8	NaN	NaN	NaN
28.6934	0	128	狇	128	8	NaN	NaN	NaN
29.625	0.05	114	皁	114	8	0.0313613	1	NaN
29.6641	0	128	皩	128	8	NaN	NaN	NaN
30.5791	0	124	穒	124	8	NaN	NaN	NaN
31.9033	0.2	1	羞	1	9	NaN	NaN	NaN
31.9561	0	128	翔	128	9	NaN	NaN	NaN
32.9043	0.05	102	莟	102	9	0.0327549	1	2
32.9424	0	128	菆	128	9	NaN	NaN	NaN
33.7754	0	124	蜛	124	9	NaN	NaN	NaN
35.2236	0	122	賦	122	9	NaN	NaN	NaN
36.7383	0.2	1	鋵	1	10	NaN	NaN	NaN
36.79	0	128	錪	128	10	NaN	NaN	NaN
37.7383	0.05	101	雵	101	10	0.029966	1	NaN
37.7773	0	128	霝	128	10	NaN	NaN	NaN
38.7324	0	124	髯	124	10	NaN	NaN	NaN
40.251	0.2	1	ꄂ	1	11	NaN	NaN	NaN
40.3037	0	128	ꄸ	128	11	NaN	NaN	NaN
40.9834	0.05	111	ꏰ	111	11	0.0295981	1	NaN
41.0225	0	128	ꐘ	128	11	NaN	NaN	NaN
41.9287	0	124	Ꞹ	124	11	NaN	NaN	NaN
43.2285	0.2	1	곫	1	12	NaN	NaN	NaN
43.2812	0	128	괡	128	12	NaN	NaN	NaN
44.1621	0.05	112	낧	112	12	0.0301125	0	NaN
44.2012	0	128	냏	128	12	NaN	NaN	NaN
45.4434	0	125	뗇	125	12	NaN	NaN	NaN
46.7754	0.2	1	묛	1	13	NaN	NaN	NaN
46.8271	0	128	뭐	128	13	NaN	NaN	NaN
47.7754	0.05	101	뼛	101	13	0.0270635	1	NaN
47.8145	0	128	뽃	128	13	NaN	NaN	NaN
49.2373	0	124	쓴	124	13	NaN	NaN	NaN
50.4893	0.2	1	짶	1	14	NaN	NaN	NaN
50.541	0	128	쨫	128	14	NaN	NaN	NaN
51.3057	0.05	102	촺	102	14	0.0276223	1	2
51.3438	0	128	쵡	128	14	NaN	NaN	NaN
52.4268	0	124	톶	124	14	NaN	NaN	NaN
53.5947	0	122	홢	122	14	NaN	NaN	NaN
54.9727	0.2	2	�	2	15	NaN	NaN	NaN
55.0244	0	128	�	128	15	NaN	NaN	NaN
55.8223	0.05	113	�	113	15	0.0317974	0	NaN
55.8613	0	128	�	128	15	NaN	NaN	NaN
56.7178	0	125		125	15	NaN	NaN	NaN
58.084	0.2	2		2	16	NaN	NaN	NaN
58.1367	0	128		128	16	NaN	NaN	NaN
58.8838	0.05	103		103	16	0.0325804	0	1
58.9219	0	128		128	16	NaN	NaN	NaN
59.8281	0	125		125	16	NaN	NaN	NaN
61.3789	0	121		121	16	NaN	NaN	NaN
62.584	0.2	2	練	2	17	NaN	NaN	NaN
62.6367	0	128	揄	128	17	NaN	NaN	NaN
63.333	0.05	104	ﵖ	104	17	0.0334342	0	NaN
63.3721	0	128	ﵾ	128	17	NaN	NaN	NaN
64.3438	0	125	6.588900e+04	125	17	NaN	NaN	NaN
65.5449	0.2	1	6.711900e+04	1	18	NaN	NaN	NaN
65.5977	0	128	6.717300e+04	128	18	NaN	NaN	NaN
66.4951	0.05	111	6.809200e+04	111	18	0.0283175	0	NaN
66.5342	0	128	6.813200e+04	128	18	NaN	NaN	NaN
67.5107	0	125	6.913200e+04	125	18	NaN	NaN	NaN
68.8408	0.2	1	7.049400e+04	1	19	NaN	NaN	NaN
68.8926	0	128	7.054700e+04	128	19	NaN	NaN	NaN
69.7744	0.05	101	7.145000e+04	101	19	0.0266362	0	NaN
69.8291	0	128	7.150600e+04	128	19	NaN	NaN	NaN
70.8027	0	125	7.250300e+04	125	19	NaN	NaN	NaN
71.9863	0.2	1	7.371500e+04	1	20	NaN	NaN	NaN
72.0381	0	128	7.376800e+04	128	20	NaN	NaN	NaN
72.8691	0.05	111	7.461900e+04	111	20	0.0319107	1	1
72.9072	0	128	7.465800e+04	128	20	NaN	NaN	NaN
74.4385	0	124	7.622600e+04	124	20	NaN	NaN	NaN
75.5859	0	121	7.740100e+04	121	20	NaN	NaN	NaN
76.9873	0.2	2	7.883600e+04	2	21	NaN	NaN	NaN
77.04	0	128	7.889000e+04	128	21	NaN	NaN	NaN
77.8711	0	99	7.974100e+04	99	21	NaN	0	NaN
77.9092	0	128	7.978000e+04	128	21	NaN	NaN	NaN
78.9824	0	125	8.087900e+04	125	21	NaN	NaN	NaN
80.3994	0.2	1	8.233000e+04	1	22	NaN	NaN	NaN
80.4521	0	128	8.238400e+04	128	22	NaN	NaN	NaN
81.1826	0	98	8.313200e+04	98	22	NaN	0	NaN
81.2217	0	128	8.317200e+04	128	22	NaN	NaN	NaN
82.3311	0	125	8.430800e+04	125	22	NaN	NaN	NaN
83.7129	0.2	2	8.572300e+04	2	23	NaN	NaN	NaN
83.7646	0	128	8.577600e+04	128	23	NaN	NaN	NaN
84.4287	0	99	8.645600e+04	99	23	NaN	0	NaN
84.4668	0	128	8.649500e+04	128	23	NaN	NaN	NaN
