onset	duration	trial_type	sample	value	trial_number	gabor_contrast	subjective_r	objective_r
6.10449	0	128	ᡬ	128	0	NaN	NaN	NaN
7.10352	0.05	11	ᱫ	11	1	0.0297236	0	NaN
7.15918	0	128	Ფ	128	1	NaN	NaN	NaN
8.16699	0	125	€	125	1	NaN	NaN	NaN
9.5459	0.05	12	☰	12	2	0.0290776	0	NaN
9.58496	0	128	♘	128	2	NaN	NaN	NaN
10.6816	0	125	⪻	125	2	NaN	NaN	NaN
12.2393	0.05	22	ヶ	22	3	0.0282126	0	NaN
12.2783	0	128	ㄞ	128	3	NaN	NaN	NaN
13.2275	0	125	㓪	125	3	NaN	NaN	NaN
14.6484	0.05	12	㪙	12	4	0.0306797	0	NaN
14.6875	0	128	㫁	128	4	NaN	NaN	NaN
15.542	0	125	㸬	125	4	NaN	NaN	NaN
17.124	0.05	22	䒀	22	5	0.0300482	1	NaN
17.1631	0	128	䒨	128	5	NaN	NaN	NaN
17.832	0	124	䝕	124	5	NaN	NaN	NaN
19.1982	0.05	21	䳌	21	6	0.0291727	1	NaN
19.2373	0	128	䳴	128	6	NaN	NaN	NaN
20.6338	0	124	劊	124	6	NaN	NaN	NaN
22.1426	0.05	12	墓	12	7	0.0333759	0	NaN
22.1816	0	128	墻	128	7	NaN	NaN	NaN
23.1904	0	125	峄	125	7	NaN	NaN	NaN
24.502	0.05	12	戃	12	8	0.0344484	0	NaN
24.541	0	128	戫	128	8	NaN	NaN	NaN
25.4971	0	125	旾	125	8	NaN	NaN	NaN
26.7266	0.05	22	櫩	22	9	0.0308935	1	NaN
26.7656	0	128	欑	128	9	NaN	NaN	NaN
27.6025	0	124	湪	124	9	NaN	NaN	NaN
29.0186	0.05	11	琔	11	10	0.0341897	1	NaN
29.0576	0	128	琼	128	10	NaN	NaN	NaN
29.9141	0	124	瞩	124	10	NaN	NaN	NaN
31.3604	0.05	11	絲	11	11	0.0347987	1	NaN
31.3994	0	128	続	128	11	NaN	NaN	NaN
32.3652	0	124	腷	124	11	NaN	NaN	NaN
33.6689	0.05	21	蚮	21	12	0.0272841	0	NaN
33.708	0	128	蛖	128	12	NaN	NaN	NaN
35	0	125	谁	125	12	NaN	NaN	NaN
36.2119	0.05	11	郚	11	13	0.0319061	1	NaN
36.251	0	128	鄂	128	13	NaN	NaN	NaN
37.2275	0	124	铪	124	13	NaN	NaN	NaN
38.4873	0.05	11	駴	11	14	0.033765	1	NaN
38.5264	0	128	騜	128	14	NaN	NaN	NaN
39.5205	0	124	鸖	124	14	NaN	NaN	NaN
40.7285	0	31	ꋫ	31	15	NaN	0	NaN
40.7676	0	128	ꌓ	128	15	NaN	NaN	NaN
41.876	0	125	Ꞃ	125	15	NaN	NaN	NaN
43.3047	0.05	21	괹	21	16	0.0279615	1	NaN
43.3438	0	128	굡	128	16	NaN	NaN	NaN
44.3047	0	124	넹	124	16	NaN	NaN	NaN
45.6973	0.05	22	뛋	22	17	0.0262027	1	NaN
45.7363	0	128	뛳	128	17	NaN	NaN	NaN
47.0996	0	124	뱧	124	17	NaN	NaN	NaN
48.4912	0.05	12	쇸	12	18	0.0324471	0	NaN
48.5303	0	128	술	128	18	NaN	NaN	NaN
50.0459	0	125	젰	125	18	NaN	NaN	NaN
51.3516	0	31	쵩	31	19	NaN	0	NaN
51.3906	0	128	춑	128	19	NaN	NaN	NaN
52.71	0	125	틘	125	19	NaN	NaN	NaN
54.0947	0.05	21	�	21	20	0.0262506	1	NaN
54.1338	0	128	�	128	20	NaN	NaN	NaN
55.0908	0	124	�	124	20	NaN	NaN	NaN
56.3203	0.05	11		11	21	0.0314925	1	NaN
56.3584	0	128		128	21	NaN	NaN	NaN
57.3408	0	124		124	21	NaN	NaN	NaN
58.8965	0.05	11		11	22	0.032975	1	1
58.9355	0	128		128	22	NaN	NaN	NaN
59.7578	0	124		124	22	NaN	NaN	NaN
61.5928	0	121		121	22	NaN	NaN	NaN
62.6934	0.05	21	難	21	23	0.0247532	1	1
62.7324	0	128	﫯	128	23	NaN	NaN	NaN
64.125	0	124	6.566500e+04	124	23	NaN	NaN	NaN
66.9727	0	121	6.858100e+04	121	23	NaN	NaN	NaN
68.3477	0	32	6.998900e+04	32	24	NaN	0	NaN
68.3867	0	128	7.002900e+04	128	24	NaN	NaN	NaN
69.4424	0	125	7.111000e+04	125	24	NaN	NaN	NaN
70.7236	0.05	21	7.242200e+04	21	25	0.0276807	0	NaN
70.7627	0	128	7.246200e+04	128	25	NaN	NaN	NaN
71.8906	0	125	7.361700e+04	125	25	NaN	NaN	NaN
73.2158	0.05	12	7.497400e+04	12	26	0.0317204	1	NaN
73.2549	0	128	7.501400e+04	128	26	NaN	NaN	NaN
75.2871	0	124	7.709500e+04	124	26	NaN	NaN	NaN
76.8291	0.05	22	7.867400e+04	22	27	0.0241499	0	NaN
76.8682	0	128	7.871400e+04	128	27	NaN	NaN	NaN
77.8008	0	125	7.966900e+04	125	27	NaN	NaN	NaN
79.0879	0.05	11	8.098700e+04	11	28	0.0331575	1	NaN
79.127	0	128	8.102700e+04	128	28	NaN	NaN	NaN
80.207	0	124	8.213300e+04	124	28	NaN	NaN	NaN
81.748	0.05	11	8.371100e+04	11	29	0.0289185	1	NaN
81.7871	0	128	8.375100e+04	128	29	NaN	NaN	NaN
83.0137	0	124	8.500700e+04	124	29	NaN	NaN	NaN
84.5576	0	32	8.658800e+04	32	30	NaN	0	NaN
84.5967	0	128	8.662800e+04	128	30	NaN	NaN	NaN
85.3008	0	125	8.734900e+04	125	30	NaN	NaN	NaN
86.5986	0.05	22	8.867800e+04	22	31	0.0248473	0	NaN
86.6377	0	128	8.871800e+04	128	31	NaN	NaN	NaN
87.5508	0	125	8.965300e+04	125	31	NaN	NaN	NaN
89.0918	0.05	22	9.123100e+04	22	32	0.0242543	0	NaN
89.1309	0	128	9.127100e+04	128	32	NaN	NaN	NaN
90.3398	0	125	9.250900e+04	125	32	NaN	NaN	NaN
91.6348	0	31	9.383500e+04	31	33	NaN	0	NaN
91.6738	0	128	9.387500e+04	128	33	NaN	NaN	NaN
92.8232	0	125	9.505200e+04	125	33	NaN	NaN	NaN
94.3779	0.05	11	9.664400e+04	11	34	0.0273961	0	NaN
94.417	0	128	9.668400e+04	128	34	NaN	NaN	NaN
95.3535	0	125	9.764300e+04	125	34	NaN	NaN	NaN
96.5527	0.05	21	9.887100e+04	21	35	0.0268087	1	NaN
96.5918	0	128	9.891100e+04	128	35	NaN	NaN	NaN
97.5479	0	124	9.989000e+04	124	35	NaN	NaN	NaN
98.8945	0.05	21	1.012690e+05	21	36	0.0262241	0	NaN
98.9336	0	128	1.013090e+05	128	36	NaN	NaN	NaN
99.9014	0	125	1.023000e+05	125	36	NaN	NaN	NaN
101.137	0.05	21	1.035650e+05	21	37	0.0265754	0	1
101.176	0	128	1.036050e+05	128	37	NaN	NaN	NaN
102.126	0	125	1.045780e+05	125	37	NaN	NaN	NaN
103.743	0	121	1.062340e+05	121	37	NaN	NaN	NaN
105.034	0.05	21	1.075560e+05	21	38	0.0271773	1	NaN
105.073	0	128	1.075960e+05	128	38	NaN	NaN	NaN
106.108	0	124	1.086560e+05	124	38	NaN	NaN	NaN
107.326	0.05	11	1.099030e+05	11	39	0.0295391	0	NaN
107.365	0	128	1.099430e+05	128	39	NaN	NaN	NaN
108.118	0	125	1.107140e+05	125	39	NaN	NaN	NaN
109.701	0.05	11	1.123350e+05	11	40	0.0296501	1	NaN
109.74	0	128	1.123750e+05	128	40	NaN	NaN	NaN
111.157	0	124	1.138260e+05	124	40	NaN	NaN	NaN
112.512	0.05	22	1.152130e+05	22	41	0.024957	0	NaN
112.551	0	128	1.152530e+05	128	41	NaN	NaN	NaN
113.708	0	125	1.164380e+05	125	41	NaN	NaN	NaN
115.205	0.05	11	1.179710e+05	11	42	0.0327513	1	NaN
115.244	0	128	1.180110e+05	128	42	NaN	NaN	NaN
116.217	0	124	1.190070e+05	124	42	NaN	NaN	NaN
117.614	0.05	12	1.204380e+05	12	43	0.0276262	1	NaN
117.653	0	128	1.204780e+05	128	43	NaN	NaN	NaN
118.806	0	124	1.216580e+05	124	43	NaN	NaN	NaN
120.24	0.05	22	1.231270e+05	22	44	0.0276875	0	1
120.279	0	128	1.231670e+05	128	44	NaN	NaN	NaN
121.3	0	125	1.242120e+05	125	44	NaN	NaN	NaN
122.44	0	121	1.253800e+05	121	44	NaN	NaN	NaN
123.82	0.05	12	1.267930e+05	12	45	0.0271849	1	NaN
123.859	0	128	1.268330e+05	128	45	NaN	NaN	NaN
124.797	0	124	1.277930e+05	124	45	NaN	NaN	NaN
126.196	0	32	1.292260e+05	32	46	NaN	0	NaN
126.235	0	128	1.292660e+05	128	46	NaN	NaN	NaN
127.147	0	125	1.302000e+05	125	46	NaN	NaN	NaN
128.538	0.05	21	1.316240e+05	21	47	0.0291431	0	NaN
128.577	0	128	1.316640e+05	128	47	NaN	NaN	NaN
129.638	0	125	1.327500e+05	125	47	NaN	NaN	NaN
131.131	0.05	12	1.342790e+05	12	48	0.0278479	1	NaN
131.17	0	128	1.343190e+05	128	48	NaN	NaN	NaN
132.107	0	124	1.352790e+05	124	48	NaN	NaN	NaN
133.607	0.05	12	1.368150e+05	12	49	0.0262493	0	NaN
133.646	0	128	1.368540e+05	128	49	NaN	NaN	NaN
134.794	0	125	1.380300e+05	125	49	NaN	NaN	NaN
136.033	0.05	22	1.392990e+05	22	50	0.0295061	0	NaN
136.071	0	128	1.393380e+05	128	50	NaN	NaN	NaN
137.102	0	125	1.403930e+05	125	50	NaN	NaN	NaN
138.425	0.05	12	1.417480e+05	12	51	0.0258461	0	NaN
138.464	0	128	1.417880e+05	128	51	NaN	NaN	NaN
139.551	0	125	1.429010e+05	125	51	NaN	NaN	NaN
140.801	0.05	11	1.441810e+05	11	52	0.0275059	0	NaN
