onset	duration	trial_type	sample	value	trial_number	gabor_contrast	subjective_r	objective_r
3.54199	0	128	ฬ	128	0	NaN	NaN	NaN
4.62695	0.2	2	ኃ	2	1	NaN	NaN	NaN
4.68066	0	128	ኺ	128	1	NaN	NaN	NaN
5.56152	0.05	21	ᙀ	21	1	0.0232966	0	NaN
5.60059	0	128	ᙨ	128	1	NaN	NaN	NaN
6.37598	0	125	ᦂ	125	1	NaN	NaN	NaN
7.62305	0.2	2	ṿ	2	2	NaN	NaN	NaN
7.6748	0	128	Ẵ	128	2	NaN	NaN	NaN
8.35645	0.05	22	Ⅾ	22	2	0.0251728	1	NaN
8.41113	0	128	↦	128	2	NaN	NaN	NaN
9.3916	0	124	▒	124	2	NaN	NaN	NaN
10.751	0.2	1	⬂	1	3	NaN	NaN	NaN
10.8037	0	128	⬸	128	3	NaN	NaN	NaN
11.667	0.05	12	⺬	12	3	0.0416358	1	NaN
11.7061	0	128	⻔	128	3	NaN	NaN	NaN
12.6084	0	124	㉰	124	3	NaN	NaN	NaN
13.8789	0.2	2	㞅	2	4	NaN	NaN	NaN
13.9316	0	128	㞻	128	4	NaN	NaN	NaN
14.7285	0	32	㫫	32	4	NaN	0	NaN
14.7676	0	128	㬓	128	4	NaN	NaN	NaN
15.9863	0	125	㿳	125	4	NaN	NaN	NaN
17.2578	0.2	1	䔉	1	5	NaN	NaN	NaN
17.3105	0	128	䔿	128	5	NaN	NaN	NaN
18.0742	0.05	12	䡍	12	5	0.0379628	1	NaN
18.1133	0	128	䡵	128	5	NaN	NaN	NaN
18.9297	0	124	䮹	124	5	NaN	NaN	NaN
20.3193	0.2	1	先	1	6	NaN	NaN	NaN
20.3721	0	128	兾	128	6	NaN	NaN	NaN
21.1523	0.05	11	咝	11	6	0.0390634	1	NaN
21.1914	0	128	哅	128	6	NaN	NaN	NaN
22.1514	0	124	墜	124	6	NaN	NaN	NaN
23.4814	0.2	2	差	2	7	NaN	NaN	NaN
23.5342	0	128	帤	128	7	NaN	NaN	NaN
24.2471	0.05	22	惾	22	7	0.0245622	1	2
24.2861	0	128	愦	128	7	NaN	NaN	NaN
25.3037	0	124	攸	124	7	NaN	NaN	NaN
27.4395	0	122	淃	122	7	NaN	NaN	NaN
28.7676	0.2	2	猓	2	8	NaN	NaN	NaN
28.8203	0	128	獉	128	8	NaN	NaN	NaN
29.4834	0.05	22	痰	22	8	0.0265665	1	NaN
29.5225	0	128	瘘	128	8	NaN	NaN	NaN
30.6641	0	124	窩	124	8	NaN	NaN	NaN
32.0293	0.2	1	耟	1	9	NaN	NaN	NaN
32.082	0	128	聕	128	9	NaN	NaN	NaN
32.9463	0.05	12	菊	12	9	0.0374955	1	NaN
32.9854	0	128	菲	128	9	NaN	NaN	NaN
33.8096	0	124	蜾	124	9	NaN	NaN	NaN
35.1416	0.2	1	貒	1	10	NaN	NaN	NaN
35.1943	0	128	賈	128	10	NaN	NaN	NaN
36.0078	0.05	11	选	11	10	0.0362728	1	NaN
36.0469	0	128	週	128	10	NaN	NaN	NaN
36.9326	0	124	鎼	124	10	NaN	NaN	NaN
38.1357	0.2	2	颌	2	11	NaN	NaN	NaN
38.1885	0	128	飂	128	11	NaN	NaN	NaN
38.9189	0.05	21	鮮	21	11	0.0239843	0	NaN
38.958	0	128	鯖	128	11	NaN	NaN	NaN
39.9902	0	125	鿷	125	11	NaN	NaN	NaN
41.5146	0.2	1	ꘐ	1	12	NaN	NaN	NaN
41.5674	0	128	Ꙇ	128	12	NaN	NaN	NaN
42.3477	0	31	ꥥ	31	12	NaN	0	NaN
42.3867	0	128	ꦍ	128	12	NaN	NaN	NaN
43.2568	0	125	괈	125	12	NaN	NaN	NaN
44.4766	0.2	2	뇩	2	13	NaN	NaN	NaN
44.5283	0	128	눞	128	13	NaN	NaN	NaN
45.2422	0.05	22	듹	22	13	0.0259737	1	NaN
45.2812	0	128	딡	128	13	NaN	NaN	NaN
46.0596	0	124	렾	124	13	NaN	NaN	NaN
47.4873	0.2	1	뷴	1	14	NaN	NaN	NaN
47.54	0	128	븪	128	14	NaN	NaN	NaN
48.2871	0.05	12	섧	12	14	0.0368235	1	2
48.3262	0	128	셏	128	14	NaN	NaN	NaN
49.3271	0	124	앐	124	14	NaN	NaN	NaN
50.7109	0	122	쫙	122	14	NaN	NaN	NaN
51.8867	0.2	1	쾍	1	15	NaN	NaN	NaN
51.9395	0	128	쿃	128	15	NaN	NaN	NaN
52.8369	0.05	12	퍚	12	15	0.0353645	1	NaN
52.876	0	128	펂	128	15	NaN	NaN	NaN
53.9941	0	124	ퟻ	124	15	NaN	NaN	NaN
55.3164	0.2	1	�	1	16	NaN	NaN	NaN
55.3691	0	128	�	128	16	NaN	NaN	NaN
56.2832	0	31		31	16	NaN	0	NaN
56.3223	0	128		128	16	NaN	NaN	NaN
57.4199	0	125		125	16	NaN	NaN	NaN
58.9805	0.2	1		1	17	NaN	NaN	NaN
59.0322	0	128		128	17	NaN	NaN	NaN
59.8291	0.05	11		11	17	0.0354072	1	NaN
59.8682	0	128		128	17	NaN	NaN	NaN
62.6543	0	124	犯	124	17	NaN	NaN	NaN
64.166	0.2	2	6.570700e+04	2	18	NaN	NaN	NaN
64.2188	0	128	6.576100e+04	128	18	NaN	NaN	NaN
64.9482	0.05	21	6.650800e+04	21	18	0.0237658	0	NaN
64.9873	0	128	6.654800e+04	128	18	NaN	NaN	NaN
66.083	0	125	6.767000e+04	125	18	NaN	NaN	NaN
67.3945	0.2	1	6.901300e+04	1	19	NaN	NaN	NaN
67.4473	0	128	6.906700e+04	128	19	NaN	NaN	NaN
68.3281	0.05	11	6.996900e+04	11	19	0.0354802	0	2
68.3672	0	128	7.000900e+04	128	19	NaN	NaN	NaN
69.8857	0	125	7.156400e+04	125	19	NaN	NaN	NaN
71.6094	0	122	7.332900e+04	122	19	NaN	NaN	NaN
72.748	0.2	1	7.449500e+04	1	20	NaN	NaN	NaN
72.8008	0	128	7.454900e+04	128	20	NaN	NaN	NaN
73.6807	0.05	12	7.545000e+04	12	20	0.0334217	0	NaN
73.7197	0	128	7.549000e+04	128	20	NaN	NaN	NaN
75.207	0	125	7.701300e+04	125	20	NaN	NaN	NaN
76.4785	0.2	2	7.831500e+04	2	21	NaN	NaN	NaN
76.5312	0	128	7.836900e+04	128	21	NaN	NaN	NaN
77.1943	0	32	7.904800e+04	32	21	NaN	0	NaN
77.2334	0	128	7.908800e+04	128	21	NaN	NaN	NaN
78.7217	0	125	8.061200e+04	125	21	NaN	NaN	NaN
79.9746	0.2	2	8.189500e+04	2	22	NaN	NaN	NaN
80.0273	0	128	8.194900e+04	128	22	NaN	NaN	NaN
80.9912	0.05	22	8.293600e+04	22	22	0.0231435	0	NaN
81.0303	0	128	8.297600e+04	128	22	NaN	NaN	NaN
82.1211	0	125	8.409300e+04	125	22	NaN	NaN	NaN
83.6045	0.2	2	8.561200e+04	2	23	NaN	NaN	NaN
83.6572	0	128	8.566600e+04	128	23	NaN	NaN	NaN
84.3369	0.05	22	8.636200e+04	22	23	0.0219715	0	NaN
84.376	0	128	8.640200e+04	128	23	NaN	NaN	NaN
85.5312	0	125	8.758500e+04	125	23	NaN	NaN	NaN
