onset	duration	trial_type	sample	value	trial_number	gabor_contrast	subjective_r	objective_r
16.46	0.2	2	䇘	2	1	NaN	NaN	NaN
16.5342	0	128	䈤	128	1	NaN	NaN	NaN
17.4707	0.05	104	䗣	104	1	0.0415416	1	NaN
17.5371	0	128	䘧	128	1	NaN	NaN	NaN
18.3262	0	124	䥏	124	1	NaN	NaN	NaN
19.5918	0.2	1	也	1	2	NaN	NaN	NaN
19.6455	0	128	亖	128	2	NaN	NaN	NaN
20.4912	0.05	102	凸	102	2	0.0336148	0	NaN
20.5312	0	128	刡	128	2	NaN	NaN	NaN
21.3447	0	125	啢	125	2	NaN	NaN	NaN
22.5859	0.2	1	婙	1	3	NaN	NaN	NaN
22.6406	0	128	媑	128	3	NaN	NaN	NaN
23.4863	0	98	巳	98	3	NaN	0	NaN
23.5264	0	128	帜	128	3	NaN	NaN	NaN
24.3545	0	125	慬	125	3	NaN	NaN	NaN
25.9316	0.2	1	枻	1	4	NaN	NaN	NaN
25.9863	0	128	柳	128	4	NaN	NaN	NaN
26.7148	0	98	櫝	98	4	NaN	0	NaN
26.7549	0	128	欆	128	4	NaN	NaN	NaN
27.9141	0	125	澩	125	4	NaN	NaN	NaN
29.3945	0.2	2	疕	2	5	NaN	NaN	NaN
29.4492	0	128	痍	128	5	NaN	NaN	NaN
30.2441	0.05	114	磻	114	5	0.0393896	1	1
30.2842	0	128	礤	128	5	NaN	NaN	NaN
31.1396	0	124	粐	124	5	NaN	NaN	NaN
32.6826	0	121	芼	121	5	NaN	NaN	NaN
33.8945	0.2	1	螕	1	6	NaN	NaN	NaN
33.9492	0	128	蟍	128	6	NaN	NaN	NaN
34.7773	0.05	102	謝	102	6	0.0334229	1	NaN
34.8184	0	128	譇	128	6	NaN	NaN	NaN
35.6201	0	124	蹼	124	6	NaN	NaN	NaN
37.0732	0.2	1	鑌	1	7	NaN	NaN	NaN
37.127	0	128	钃	128	7	NaN	NaN	NaN
38.0566	0.05	111	頻	111	7	0.0349811	1	NaN
38.0967	0	128	顤	128	7	NaN	NaN	NaN
39.043	0	124	鰭	124	7	NaN	NaN	NaN
40.3184	0.2	1	ꅇ	1	8	NaN	NaN	NaN
40.373	0	128	ꅿ	128	8	NaN	NaN	NaN
41.252	0.05	102	ꔃ	102	8	0.0334426	1	NaN
41.292	0	128	ꔬ	128	8	NaN	NaN	NaN
42.124	0	124	ꢀ	124	8	NaN	NaN	NaN
43.4971	0.2	1	귾	1	9	NaN	NaN	NaN
43.5508	0	128	긵	128	9	NaN	NaN	NaN
44.3633	0.05	102	녵	102	9	0.0337602	1	NaN
44.4033	0	128	놞	128	9	NaN	NaN	NaN
45.1875	0	124	듁	124	9	NaN	NaN	NaN
46.7422	0.2	1	뫹	1	10	NaN	NaN	NaN
46.7969	0	128	묱	128	10	NaN	NaN	NaN
47.7256	0.05	101	뻨	101	10	0.0343964	1	NaN
47.7656	0	128	뼑	128	10	NaN	NaN	NaN
48.7881	0	124	쌨	124	10	NaN	NaN	NaN
50.2061	0.2	2	죔	2	11	NaN	NaN	NaN
50.2598	0	128	줋	128	11	NaN	NaN	NaN
51.0889	0.05	114	챜	114	11	0.0397531	1	NaN
51.1289	0	128	첅	128	11	NaN	NaN	NaN
52.1934	0	124	탇	124	11	NaN	NaN	NaN
53.4346	0.2	1	햾	1	12	NaN	NaN	NaN
53.4883	0	128	헵	128	12	NaN	NaN	NaN
54.2168	0.05	111	�	111	12	0.0305959	1	NaN
54.2568	0	128	�	128	12	NaN	NaN	NaN
55.083	0	124	�	124	12	NaN	NaN	NaN
56.5283	0.2	1		1	13	NaN	NaN	NaN
56.583	0	128		128	13	NaN	NaN	NaN
57.4795	0.05	101		101	13	0.0315283	1	NaN
57.5186	0	128		128	13	NaN	NaN	NaN
58.3945	0	124		124	13	NaN	NaN	NaN
59.6406	0.2	2		2	14	NaN	NaN	NaN
59.6943	0	128		128	14	NaN	NaN	NaN
60.6406	0.05	114		114	14	0.039467	1	NaN
60.6807	0	128		128	14	NaN	NaN	NaN
62.1357	0	124		124	14	NaN	NaN	NaN
63.3545	0.2	1	ﵬ	1	15	NaN	NaN	NaN
63.4082	0	128	ﶣ	128	15	NaN	NaN	NaN
64.1865	0.05	101	6.572800e+04	101	15	0.0313372	1	NaN
64.2275	0	128	6.577000e+04	128	15	NaN	NaN	NaN
65.0742	0	124	6.663700e+04	124	15	NaN	NaN	NaN
66.3486	0.2	1	6.794200e+04	1	16	NaN	NaN	NaN
66.4023	0	128	6.799700e+04	128	16	NaN	NaN	NaN
67.1318	0	98	6.874400e+04	98	16	NaN	0	NaN
67.1719	0	128	6.878500e+04	128	16	NaN	NaN	NaN
68.8965	0	125	7.055100e+04	125	16	NaN	NaN	NaN
70.2803	0.2	2	7.196800e+04	2	17	NaN	NaN	NaN
70.334	0	128	7.202300e+04	128	17	NaN	NaN	NaN
71.0791	0.05	114	7.278600e+04	114	17	0.0399305	1	NaN
71.1191	0	128	7.282700e+04	128	17	NaN	NaN	NaN
72.5537	0	124	7.429600e+04	124	17	NaN	NaN	NaN
74.0107	0.2	1	7.578800e+04	1	18	NaN	NaN	NaN
74.0645	0	128	7.584300e+04	128	18	NaN	NaN	NaN
74.7432	0.05	101	7.653800e+04	101	18	0.0285259	1	NaN
74.7832	0	128	7.657900e+04	128	18	NaN	NaN	NaN
75.6816	0	124	7.749900e+04	124	18	NaN	NaN	NaN
77.0557	0.2	1	7.890600e+04	1	19	NaN	NaN	NaN
77.1094	0	128	7.896100e+04	128	19	NaN	NaN	NaN
78.0723	0.05	101	7.994700e+04	101	19	0.0281793	0	NaN
78.1123	0	128	7.998800e+04	128	19	NaN	NaN	NaN
78.9922	0	125	8.088900e+04	125	19	NaN	NaN	NaN
80.2666	0.2	2	8.219400e+04	2	20	NaN	NaN	NaN
80.3213	0	128	8.225000e+04	128	20	NaN	NaN	NaN
81.2334	0.05	104	8.318400e+04	104	20	0.0362518	0	NaN
81.2734	0	128	8.322500e+04	128	20	NaN	NaN	NaN
82.3301	0	125	8.430700e+04	125	20	NaN	NaN	NaN
83.5957	0.2	2	8.560300e+04	2	21	NaN	NaN	NaN
83.6504	0	128	8.565900e+04	128	21	NaN	NaN	NaN
84.4961	0.05	114	8.652500e+04	114	21	0.037084	1	2
84.5361	0	128	8.656600e+04	128	21	NaN	NaN	NaN
85.4014	0	124	8.745200e+04	124	21	NaN	NaN	NaN
86.7256	0	122	8.880800e+04	122	21	NaN	NaN	NaN
88.2129	0.2	2	9.033100e+04	2	22	NaN	NaN	NaN
88.2676	0	128	9.038700e+04	128	22	NaN	NaN	NaN
89.0625	0.05	103	9.120100e+04	103	22	0.0348376	0	NaN
89.1025	0	128	9.124200e+04	128	22	NaN	NaN	NaN
89.9717	0	125	9.213200e+04	125	22	NaN	NaN	NaN
91.2744	0.2	1	9.346600e+04	1	23	NaN	NaN	NaN
91.3291	0	128	9.352200e+04	128	23	NaN	NaN	NaN
92.2246	0.05	112	9.443900e+04	112	23	0.0310496	1	NaN
92.2646	0	128	9.448000e+04	128	23	NaN	NaN	NaN
94.1064	0	124	9.636600e+04	124	23	NaN	NaN	NaN
95.3896	0.2	1	9.768000e+04	1	24	NaN	NaN	NaN
95.4443	0	128	9.773600e+04	128	24	NaN	NaN	NaN
96.3896	0	98	9.870400e+04	98	24	NaN	0	NaN
96.4297	0	128	9.874500e+04	128	24	NaN	NaN	NaN
97.4248	0	125	9.976400e+04	125	24	NaN	NaN	NaN
98.9697	0.2	2	1.013460e+05	2	25	NaN	NaN	NaN
99.0244	0	128	1.014020e+05	128	25	NaN	NaN	NaN
99.9033	0.05	113	1.023020e+05	113	25	0.0366736	0	NaN
99.9434	0	128	1.023430e+05	128	25	NaN	NaN	NaN
101.218	0	125	1.036480e+05	125	25	NaN	NaN	NaN
102.449	0.2	1	1.049090e+05	1	26	NaN	NaN	NaN
102.504	0	128	1.049650e+05	128	26	NaN	NaN	NaN
103.198	0.05	101	1.056760e+05	101	26	0.0304721	1	NaN
103.238	0	128	1.057170e+05	128	26	NaN	NaN	NaN
104.125	0	124	1.066250e+05	124	26	NaN	NaN	NaN
105.578	0.2	1	1.081130e+05	1	27	NaN	NaN	NaN
105.632	0	128	1.081680e+05	128	27	NaN	NaN	NaN
106.41	0.05	101	1.089650e+05	101	27	0.0291471	1	NaN
106.45	0	128	1.090060e+05	128	27	NaN	NaN	NaN
107.224	0	124	1.097980e+05	124	27	NaN	NaN	NaN
108.539	0.2	2	1.111450e+05	2	28	NaN	NaN	NaN
108.593	0	128	1.112000e+05	128	28	NaN	NaN	NaN
109.489	0.05	114	1.121180e+05	114	28	0.0340846	0	NaN
109.528	0	128	1.121580e+05	128	28	NaN	NaN	NaN
111.158	0	125	1.138270e+05	125	28	NaN	NaN	NaN
112.47	0.2	2	1.151700e+05	2	29	NaN	NaN	NaN
112.524	0	128	1.152260e+05	128	29	NaN	NaN	NaN
113.286	0.05	104	1.160060e+05	104	29	0.0330723	1	2
113.326	0	128	1.160470e+05	128	29	NaN	NaN	NaN
114.176	0	124	1.169170e+05	124	29	NaN	NaN	NaN
115.734	0	122	1.185130e+05	122	29	NaN	NaN	NaN
117.204	0.2	2	1.200180e+05	2	30	NaN	NaN	NaN
117.259	0	128	1.200740e+05	128	30	NaN	NaN	NaN
118.221	0.05	103	1.210590e+05	103	30	0.0349569	0	NaN
118.261	0	128	1.211000e+05	128	30	NaN	NaN	NaN
118.963	0	125	1.218190e+05	125	30	NaN	NaN	NaN
120.366	0.2	1	1.232560e+05	1	31	NaN	NaN	NaN
120.42	0	128	1.233110e+05	128	31	NaN	NaN	NaN
121.282	0.05	102	1.241940e+05	102	31	0.0284754	1	NaN
121.322	0	128	1.242350e+05	128	31	NaN	NaN	NaN
122.418	0	124	1.253570e+05	124	31	NaN	NaN	NaN
123.863	0.2	1	1.268370e+05	1	32	NaN	NaN	NaN
123.916	0	128	1.268910e+05	128	32	NaN	NaN	NaN
124.879	0.05	111	1.278770e+05	111	32	0.029033	1	NaN
124.919	0	128	1.279180e+05	128	32	NaN	NaN	NaN
125.731	0	124	1.287500e+05	124	32	NaN	NaN	NaN
127.259	0.2	2	1.303140e+05	2	33	NaN	NaN	NaN
127.312	0	128	1.303690e+05	128	33	NaN	NaN	NaN
