onset	duration	trial_type	sample	value	trial_number	gabor_contrast	subjective_r	objective_r
24.1475	0	128	悘	128	0	NaN	NaN	NaN
25.4336	0.2	2	施	2	1	NaN	NaN	NaN
25.4873	0	128	旴	128	1	NaN	NaN	NaN
26.4014	0.05	22	榜	22	1	0.0208375	0	NaN
26.4404	0	128	槄	128	1	NaN	NaN	NaN
27.248	0	125	泿	125	1	NaN	NaN	NaN
28.5625	0.2	1	牁	1	2	NaN	NaN	NaN
28.6152	0	128	牷	128	2	NaN	NaN	NaN
29.3955	0.05	11	疖	11	2	0.0233476	1	NaN
29.4346	0	128	疾	128	2	NaN	NaN	NaN
30.6377	0	124	窎	124	2	NaN	NaN	NaN
32.042	0.2	2	耬	2	3	NaN	NaN	NaN
32.0947	0	128	聢	128	3	NaN	NaN	NaN
32.9424	0.05	22	菆	22	3	0.0226606	1	NaN
32.9814	0	128	菮	128	3	NaN	NaN	NaN
33.8066	0	124	蜻	124	3	NaN	NaN	NaN
35.2031	0.2	1	賑	1	4	NaN	NaN	NaN
35.2568	0	128	贈	128	4	NaN	NaN	NaN
36.1709	0	31	邰	31	4	NaN	0	NaN
36.21	0	128	郘	128	4	NaN	NaN	NaN
36.9023	0	125	鎝	125	4	NaN	NaN	NaN
38.2314	0.2	2	飮	2	5	NaN	NaN	NaN
38.2842	0	128	餤	128	5	NaN	NaN	NaN
39.2314	0.05	22	鳮	22	5	0.0220129	0	NaN
39.2715	0	128	鴗	128	5	NaN	NaN	NaN
40.1201	0	125	ꁼ	125	5	NaN	NaN	NaN
41.6104	0.2	1	꙲	1	6	NaN	NaN	NaN
41.6641	0	128	ꚩ	128	6	NaN	NaN	NaN
42.4775	0.05	11	ꧪ	11	6	0.0235601	1	NaN
42.5166	0	128	ꨒ	128	6	NaN	NaN	NaN
43.3691	0	124	굻	124	6	NaN	NaN	NaN
44.8232	0.2	2	덌	2	7	NaN	NaN	NaN
44.876	0	128	뎂	128	7	NaN	NaN	NaN
45.79	0.05	21	뜪	21	7	0.024072	1	NaN
45.8291	0	128	띒	128	7	NaN	NaN	NaN
46.6777	0	124	몷	124	7	NaN	NaN	NaN
48.1016	0.2	1	쁩	1	8	NaN	NaN	NaN
48.1543	0	128	삟	128	8	NaN	NaN	NaN
48.9678	0.05	11	쏠	11	8	0.0211762	0	NaN
49.0068	0	128	쐈	128	8	NaN	NaN	NaN
50.0967	0	125	졤	125	8	NaN	NaN	NaN
51.3135	0.2	2	쵂	2	9	NaN	NaN	NaN
51.3662	0	128	쵸	128	9	NaN	NaN	NaN
52.2139	0.05	21	태	21	9	0.0242747	0	NaN
52.2529	0	128	턄	128	9	NaN	NaN	NaN
53.0557	0	125	퐺	125	9	NaN	NaN	NaN
54.291	0.2	1	�	1	10	NaN	NaN	NaN
54.3438	0	128	�	128	10	NaN	NaN	NaN
55.124	0.05	11	�	11	10	0.0248452	1	NaN
55.1631	0	128	�	128	10	NaN	NaN	NaN
56.2881	0	124		124	10	NaN	NaN	NaN
57.6035	0.2	1		1	11	NaN	NaN	NaN
57.6562	0	128		128	11	NaN	NaN	NaN
58.5371	0.05	11		11	11	0.0221229	0	NaN
58.5762	0	128		128	11	NaN	NaN	NaN
59.6553	0	125		125	11	NaN	NaN	NaN
61.1836	0.2	2		2	12	NaN	NaN	NaN
61.2363	0	128		128	12	NaN	NaN	NaN
62.1006	0.05	21		21	12	0.0232747	1	NaN
62.1396	0	128		128	12	NaN	NaN	NaN
62.9883	0	124	ﯵ	124	12	NaN	NaN	NaN
64.4961	0.2	1	6.604500e+04	1	13	NaN	NaN	NaN
64.5488	0	128	6.609900e+04	128	13	NaN	NaN	NaN
65.4961	0.05	11	6.706900e+04	11	13	0.0232513	1	NaN
65.5352	0	128	6.710900e+04	128	13	NaN	NaN	NaN
66.3184	0	124	6.791100e+04	124	13	NaN	NaN	NaN
67.7744	0.2	2	6.940200e+04	2	14	NaN	NaN	NaN
67.8271	0	128	6.945600e+04	128	14	NaN	NaN	NaN
68.6748	0.05	22	7.032400e+04	22	14	0.0232138	1	NaN
68.7139	0	128	7.036400e+04	128	14	NaN	NaN	NaN
69.7354	0	124	7.141000e+04	124	14	NaN	NaN	NaN
71.0703	0.2	2	7.277700e+04	2	15	NaN	NaN	NaN
71.123	0	128	7.283100e+04	128	15	NaN	NaN	NaN
71.8359	0.05	22	7.356100e+04	22	15	0.0219328	0	NaN
71.876	0	128	7.360200e+04	128	15	NaN	NaN	NaN
72.6396	0	125	7.438400e+04	125	15	NaN	NaN	NaN
74.2158	0.2	1	7.599800e+04	1	16	NaN	NaN	NaN
74.2676	0	128	7.605100e+04	128	16	NaN	NaN	NaN
74.9482	0.05	11	7.674800e+04	11	16	0.023002	1	NaN
74.9873	0	128	7.678800e+04	128	16	NaN	NaN	NaN
75.8848	0	124	7.770700e+04	124	16	NaN	NaN	NaN
77.4102	0.2	2	7.926900e+04	2	17	NaN	NaN	NaN
77.4629	0	128	7.932300e+04	128	17	NaN	NaN	NaN
78.1602	0.05	21	8.003700e+04	21	17	0.0228962	0	NaN
78.1992	0	128	8.007700e+04	128	17	NaN	NaN	NaN
79.0938	0	125	8.099300e+04	125	17	NaN	NaN	NaN
80.4219	0.2	1	8.235300e+04	1	18	NaN	NaN	NaN
80.4746	0	128	8.240700e+04	128	18	NaN	NaN	NaN
81.3555	0.05	11	8.330900e+04	11	18	0.0233784	0	NaN
81.3945	0	128	8.334900e+04	128	18	NaN	NaN	NaN
82.1973	0	125	8.417100e+04	125	18	NaN	NaN	NaN
83.6504	0.2	1	8.565900e+04	1	19	NaN	NaN	NaN
83.7031	0	128	8.571300e+04	128	19	NaN	NaN	NaN
84.3828	0.05	12	8.640900e+04	12	19	0.0223536	0	NaN
84.4219	0	128	8.644900e+04	128	19	NaN	NaN	NaN
85.2607	0	125	8.730800e+04	125	19	NaN	NaN	NaN
86.6279	0.2	2	8.870800e+04	2	20	NaN	NaN	NaN
86.6807	0	128	8.876200e+04	128	20	NaN	NaN	NaN
87.3438	0	32	8.944100e+04	32	20	NaN	0	NaN
87.3828	0	128	8.948100e+04	128	20	NaN	NaN	NaN
88.2461	0	125	9.036500e+04	125	20	NaN	NaN	NaN
89.4883	0.2	2	9.163700e+04	2	21	NaN	NaN	NaN
89.541	0	128	9.169100e+04	128	21	NaN	NaN	NaN
90.2881	0.05	22	9.245600e+04	22	21	0.0245149	1	NaN
90.3271	0	128	9.249600e+04	128	21	NaN	NaN	NaN
91.1729	0	124	9.336200e+04	124	21	NaN	NaN	NaN
92.4668	0.2	1	9.468700e+04	1	22	NaN	NaN	NaN
92.5195	0	128	9.474100e+04	128	22	NaN	NaN	NaN
93.2158	0.05	12	9.545400e+04	12	22	0.0236854	1	NaN
93.2549	0	128	9.549400e+04	128	22	NaN	NaN	NaN
94.1592	0	124	9.642000e+04	124	22	NaN	NaN	NaN
95.4277	0.2	2	9.771900e+04	2	23	NaN	NaN	NaN
95.4805	0	128	9.777300e+04	128	23	NaN	NaN	NaN
96.1934	0.05	22	9.850300e+04	22	23	0.0218077	1	NaN
96.2324	0	128	9.854300e+04	128	23	NaN	NaN	NaN
97.0137	0	124	9.934300e+04	124	23	NaN	NaN	NaN
98.4385	0.2	1	1.008020e+05	1	24	NaN	NaN	NaN
98.4912	0	128	1.008560e+05	128	24	NaN	NaN	NaN
99.3555	0.05	12	1.017410e+05	12	24	0.0240772	0	NaN
99.3945	0	128	1.017810e+05	128	24	NaN	NaN	NaN
100.41	0	125	1.028210e+05	125	24	NaN	NaN	NaN
101.733	0.2	2	1.041760e+05	2	25	NaN	NaN	NaN
101.787	0	128	1.042310e+05	128	25	NaN	NaN	NaN
