onset	duration	trial_type	sample	value	trial_number	gabor_contrast	subjective_r	objective_r
9.00293	0	128	␄	128	0	NaN	NaN	NaN
10.0361	0.05	21	⠦	21	1	0.0182668	1	1
10.0742	0	128	⡍	128	1	NaN	NaN	NaN
10.8447	0	124	⭢	124	1	NaN	NaN	NaN
12.5225	0	121	㈘	121	1	NaN	NaN	NaN
13.7998	0.05	21	㜴	21	2	0.0182527	0	1
13.8389	0	128	㝜	128	2	NaN	NaN	NaN
14.8311	0	125	㭔	125	2	NaN	NaN	NaN
16.4434	0	121	䇇	121	2	NaN	NaN	NaN
17.5977	0.05	21	䙥	21	3	0.0166339	1	1
17.6357	0	128	䚌	128	3	NaN	NaN	NaN
18.4473	0	124	䧋	124	3	NaN	NaN	NaN
19.3838	0	121	䶊	121	3	NaN	NaN	NaN
20.542	0.05	21	刬	21	4	0.0165474	0	NaN
20.5801	0	128	剓	128	4	NaN	NaN	NaN
21.3389	0	125	啜	125	4	NaN	NaN	NaN
22.5996	0.05	22	婧	22	5	0.0170551	0	2
22.6377	0	128	媎	128	5	NaN	NaN	NaN
23.415	0	125	嶪	125	5	NaN	NaN	NaN
24.7051	0	122	拓	122	5	NaN	NaN	NaN
25.9453	0.05	11	柉	11	6	0.0219622	0	NaN
25.9834	0	128	柰	128	6	NaN	NaN	NaN
27.2402	0	125	泷	125	6	NaN	NaN	NaN
28.5049	0.05	22	爆	22	7	0.0184547	0	NaN
28.543	0	128	爭	128	7	NaN	NaN	NaN
29.4678	0	125	痠	125	7	NaN	NaN	NaN
31.0312	0.05	11	簡	11	8	0.0224385	0	NaN
31.0693	0	128	籈	128	8	NaN	NaN	NaN
31.8389	0	125	罜	125	8	NaN	NaN	NaN
33.1719	0.05	11	蒱	11	9	0.023497	0	NaN
33.2109	0	128	蓙	128	9	NaN	NaN	NaN
33.9658	0	125	蟞	125	9	NaN	NaN	NaN
35.2471	0.05	11	賾	11	10	0.0244678	0	NaN
35.2852	0	128	败	128	10	NaN	NaN	NaN
36.2139	0	125	郜	125	10	NaN	NaN	NaN
37.5547	0.05	21	阹	21	11	0.0185915	0	NaN
37.5938	0	128	陡	128	11	NaN	NaN	NaN
38.7871	0	125	鬧	125	11	NaN	NaN	NaN
40.2148	0.05	21	ꃝ	21	12	0.0187921	1	NaN
40.2529	0	128	ꄄ	128	12	NaN	NaN	NaN
40.9307	0	124	ꎺ	124	12	NaN	NaN	NaN
42.2891	0	31	ꤩ	31	13	NaN	0	NaN
42.3281	0	128	ꥑ	128	13	NaN	NaN	NaN
43.3184	0	125	굇	125	13	NaN	NaN	NaN
44.748	0.05	21	닿	21	14	0.0200918	1	2
44.7871	0	128	댧	128	14	NaN	NaN	NaN
45.5586	0	124	똽	124	14	NaN	NaN	NaN
46.3145	0	122	륃	122	14	NaN	NaN	NaN
47.5088	0	32	븊	32	15	NaN	0	NaN
47.5469	0	128	븱	128	15	NaN	NaN	NaN
48.4219	0	125	솱	125	15	NaN	NaN	NaN
49.7168	0.05	21	웟	21	16	0.0179636	0	NaN
49.7549	0	128	윆	128	16	NaN	NaN	NaN
50.502	0	125	쨃	125	16	NaN	NaN	NaN
51.875	0.05	12	쾁	12	17	0.0257655	1	NaN
51.9131	0	128	쾨	128	17	NaN	NaN	NaN
52.9434	0	124	폇	124	17	NaN	NaN	NaN
54.2168	0.05	22	�	22	18	0.0187921	0	NaN
54.2549	0	128	�	128	18	NaN	NaN	NaN
55.127	0	125	�	125	18	NaN	NaN	NaN
56.6426	0.05	11		11	19	0.02528	0	NaN
56.6807	0	128		128	19	NaN	NaN	NaN
57.5361	0	125		125	19	NaN	NaN	NaN
58.9346	0	31		31	20	NaN	0	NaN
58.9727	0	128		128	20	NaN	NaN	NaN
60.4512	0	125		125	20	NaN	NaN	NaN
61.6943	0.05	11		11	21	0.0277293	0	NaN
61.7334	0	128		128	21	NaN	NaN	NaN
62.5234	0	125	神	125	21	NaN	NaN	NaN
63.8193	0.05	12	ｈ	12	22	0.0270671	0	NaN
63.8574	0	128	ｯ	128	22	NaN	NaN	NaN
64.8184	0	125	6.637500e+04	125	22	NaN	NaN	NaN
66.3789	0.05	11	6.797300e+04	11	23	0.0252313	0	NaN
66.417	0	128	6.801200e+04	128	23	NaN	NaN	NaN
67.166	0	125	6.877900e+04	125	23	NaN	NaN	NaN
68.7539	0.05	22	7.040500e+04	22	24	0.0207272	0	2
68.793	0	128	7.044500e+04	128	24	NaN	NaN	NaN
70.4268	0	125	7.211800e+04	125	24	NaN	NaN	NaN
73.7451	0	122	7.551600e+04	122	24	NaN	NaN	NaN
75.0615	0.05	11	7.686400e+04	11	25	0.0276825	0	NaN
75.0996	0	128	7.690300e+04	128	25	NaN	NaN	NaN
75.7939	0	125	7.761400e+04	125	25	NaN	NaN	NaN
77.3525	0.05	11	7.921000e+04	11	26	0.0283228	1	NaN
77.3916	0	128	7.925000e+04	128	26	NaN	NaN	NaN
78.2451	0	124	8.012400e+04	124	26	NaN	NaN	NaN
79.7949	0.05	21	8.171100e+04	21	27	0.0210202	1	NaN
79.834	0	128	8.175100e+04	128	27	NaN	NaN	NaN
80.6504	0	124	8.258700e+04	124	27	NaN	NaN	NaN
82.0869	0.05	12	8.405800e+04	12	28	0.0274852	1	NaN
82.126	0	128	8.409800e+04	128	28	NaN	NaN	NaN
83.0029	0	124	8.499600e+04	124	28	NaN	NaN	NaN
84.3125	0.05	11	8.633700e+04	11	29	0.0261405	0	NaN
84.3506	0	128	8.637600e+04	128	29	NaN	NaN	NaN
85.373	0	125	8.742300e+04	125	29	NaN	NaN	NaN
86.8545	0	31	8.894000e+04	31	30	NaN	0	NaN
86.8936	0	128	8.898000e+04	128	30	NaN	NaN	NaN
87.749	0	125	8.985600e+04	125	30	NaN	NaN	NaN
89.1465	0.05	22	9.128700e+04	22	31	0.0214393	1	NaN
89.1855	0	128	9.132700e+04	128	31	NaN	NaN	NaN
90.0098	0	124	9.217100e+04	124	31	NaN	NaN	NaN
91.2715	0.05	12	9.346300e+04	12	32	0.0265624	1	NaN
91.3096	0	128	9.350200e+04	128	32	NaN	NaN	NaN
92.1221	0	124	9.433400e+04	124	32	NaN	NaN	NaN
93.6465	0.05	22	9.589500e+04	22	33	0.0222543	0	NaN
93.6855	0	128	9.593500e+04	128	33	NaN	NaN	NaN
94.8203	0	125	9.709700e+04	125	33	NaN	NaN	NaN
96.3564	0.05	21	9.867000e+04	21	34	0.0227307	0	NaN
96.3955	0	128	9.871000e+04	128	34	NaN	NaN	NaN
97.5625	0	125	9.990500e+04	125	34	NaN	NaN	NaN
98.9834	0.05	12	1.013600e+05	12	35	0.0267206	1	NaN
99.0215	0	128	1.013990e+05	128	35	NaN	NaN	NaN
99.8506	0	124	1.022480e+05	124	35	NaN	NaN	NaN
101.191	0	31	1.036210e+05	31	36	NaN	0	NaN
101.229	0	128	1.036600e+05	128	36	NaN	NaN	NaN
101.97	0	125	1.044180e+05	125	36	NaN	NaN	NaN
103.333	0.05	11	1.058140e+05	11	37	0.0254826	1	NaN
103.371	0	128	1.058530e+05	128	37	NaN	NaN	NaN
104.084	0	124	1.065830e+05	124	37	NaN	NaN	NaN
