onset	duration	trial_type	sample	value	trial_number	gabor_contrast	subjective_r	objective_r
4.11328	0	128	ၵ	128	0	NaN	NaN	NaN
5.11621	0.2	1	ᑸ	1	1	NaN	NaN	NaN
5.16895	0	128	ᒮ	128	1	NaN	NaN	NaN
5.91602	0.05	12	ឫ	12	1	0.0315451	1	NaN
5.95508	0	128	៓	128	1	NaN	NaN	NaN
7.31445	0	124	ᵃ	124	1	NaN	NaN	NaN
8.67969	0.2	1	⊹	1	2	NaN	NaN	NaN
8.73242	0	128	⋯	128	2	NaN	NaN	NaN
9.5625	0.05	12	♁	12	2	0.02738	0	2
9.60156	0	128	♩	128	2	NaN	NaN	NaN
10.9521	0	125	⯐	125	2	NaN	NaN	NaN
13.1152	0	122	㑷	122	2	NaN	NaN	NaN
14.2998	0.2	2	㤴	2	3	NaN	NaN	NaN
14.3525	0	128	㥪	128	3	NaN	NaN	NaN
15.0498	0.05	21	㰴	21	3	0.0184222	0	NaN
15.0889	0	128	㱜	128	3	NaN	NaN	NaN
16.1592	0	125	䂤	125	3	NaN	NaN	NaN
17.6289	0.2	1	䚅	1	4	NaN	NaN	NaN
17.6816	0	128	䚻	128	4	NaN	NaN	NaN
18.5459	0.05	11	䨰	11	4	0.0297097	0	NaN
18.585	0	128	䩘	128	4	NaN	NaN	NaN
19.918	0	125	侭	125	4	NaN	NaN	NaN
21.377	0.2	2	喃	2	5	NaN	NaN	NaN
21.4297	0	128	喹	128	5	NaN	NaN	NaN
22.1426	0.05	22	墓	22	5	0.0162853	0	NaN
22.1816	0	128	墻	128	5	NaN	NaN	NaN
23.624	0	125	庀	125	5	NaN	NaN	NaN
25.0234	0.2	1	搙	1	6	NaN	NaN	NaN
25.0762	0	128	摏	128	6	NaN	NaN	NaN
25.7725	0	31	朘	31	6	NaN	0	NaN
25.8115	0	128	杀	128	6	NaN	NaN	NaN
27.1592	0	125	沤	125	6	NaN	NaN	NaN
28.5703	0.2	2	牉	2	7	NaN	NaN	NaN
28.623	0	128	牿	128	7	NaN	NaN	NaN
29.5195	0.05	21	瘕	21	7	0.0180146	0	NaN
29.5586	0	128	瘽	128	7	NaN	NaN	NaN
30.9189	0	125	箮	125	7	NaN	NaN	NaN
32.2842	0.2	1	脤	1	8	NaN	NaN	NaN
32.3359	0	128	腙	128	8	NaN	NaN	NaN
33.0332	0.05	12	萣	12	8	0.0307393	1	NaN
33.0723	0	128	葋	128	8	NaN	NaN	NaN
34.0391	0	124	蠩	124	8	NaN	NaN	NaN
35.3789	0.2	2	超	2	9	NaN	NaN	NaN
35.4316	0	128	趻	128	9	NaN	NaN	NaN
36.2617	0	32	鄍	32	9	NaN	0	NaN
36.3008	0	128	鄵	128	9	NaN	NaN	NaN
37.1709	0	125	钰	125	9	NaN	NaN	NaN
38.373	0.2	1	饿	1	10	NaN	NaN	NaN
38.4258	0	128	馵	128	10	NaN	NaN	NaN
39.3066	0.05	12	鴻	12	10	0.0311298	1	NaN
39.3457	0	128	鵣	128	10	NaN	NaN	NaN
40.1836	0	124	ꂽ	124	10	NaN	NaN	NaN
41.7178	0.2	1	ꛠ	1	11	NaN	NaN	NaN
41.7715	0	128	ꜗ	128	11	NaN	NaN	NaN
42.7021	0.05	11	꫐	11	11	0.0304291	0	NaN
42.7412	0	128	꫸	128	11	NaN	NaN	NaN
43.8154	0	125	꽄	125	11	NaN	NaN	NaN
45.3818	0.2	1	떈	1	12	NaN	NaN	NaN
45.4346	0	128	떾	128	12	NaN	NaN	NaN
46.1816	0.05	11	뢻	11	12	0.0287466	1	NaN
46.2207	0	128	룣	128	12	NaN	NaN	NaN
47.1699	0	124	벯	124	12	NaN	NaN	NaN
48.7275	0.2	1	싪	1	13	NaN	NaN	NaN
48.7812	0	128	쌡	128	13	NaN	NaN	NaN
49.7119	0.05	11	웚	11	13	0.0302004	0	NaN
49.751	0	128	윂	128	13	NaN	NaN	NaN
50.7041	0	125	쫒	125	13	NaN	NaN	NaN
52.1914	0.2	1	탅	1	14	NaN	NaN	NaN
52.2441	0	128	탻	128	14	NaN	NaN	NaN
53.0234	0.05	12	퐙	12	14	0.0323655	1	NaN
53.0635	0	128	푂	128	14	NaN	NaN	NaN
54.999	0	124	�	124	14	NaN	NaN	NaN
56.3066	0.2	1		1	15	NaN	NaN	NaN
56.3594	0	128		128	15	NaN	NaN	NaN
57.3066	0	31		31	15	NaN	0	NaN
57.3457	0	128		128	15	NaN	NaN	NaN
58.6719	0	125		125	15	NaN	NaN	NaN
59.9863	0.2	2		2	16	NaN	NaN	NaN
60.0391	0	128		128	16	NaN	NaN	NaN
60.8867	0.05	22		22	16	0.0186727	0	2
60.9258	0	128		128	16	NaN	NaN	NaN
62.2627	0	125	癩	125	16	NaN	NaN	NaN
63.542	0	122	︬	122	16	NaN	NaN	NaN
64.8545	0.2	1	6.641200e+04	1	17	NaN	NaN	NaN
64.9072	0	128	6.646600e+04	128	17	NaN	NaN	NaN
65.8379	0.05	11	6.741900e+04	11	17	0.0301194	1	NaN
65.877	0	128	6.745900e+04	128	17	NaN	NaN	NaN
66.6064	0	124	6.820600e+04	124	17	NaN	NaN	NaN
68.0166	0.2	2	6.965000e+04	2	18	NaN	NaN	NaN
68.0693	0	128	6.970400e+04	128	18	NaN	NaN	NaN
68.749	0.05	21	7.040000e+04	21	18	0.0200331	0	NaN
68.7881	0	128	7.044000e+04	128	18	NaN	NaN	NaN
69.9844	0	125	7.166500e+04	125	18	NaN	NaN	NaN
71.4121	0.2	1	7.312700e+04	1	19	NaN	NaN	NaN
71.4648	0	128	7.318100e+04	128	19	NaN	NaN	NaN
72.1787	0.05	12	7.391200e+04	12	19	0.0292998	1	NaN
72.2178	0	128	7.395200e+04	128	19	NaN	NaN	NaN
73.7715	0	124	7.554300e+04	124	19	NaN	NaN	NaN
75.0596	0.2	1	7.686200e+04	1	20	NaN	NaN	NaN
75.1123	0	128	7.691600e+04	128	20	NaN	NaN	NaN
75.8086	0.05	11	7.762900e+04	11	20	0.0292279	1	NaN
75.8477	0	128	7.766900e+04	128	20	NaN	NaN	NaN
76.8232	0	124	7.866800e+04	124	20	NaN	NaN	NaN
78.2373	0.2	2	8.011600e+04	2	21	NaN	NaN	NaN
78.29	0	128	8.017000e+04	128	21	NaN	NaN	NaN
79.0039	0.05	21	8.090100e+04	21	21	0.022084	0	2
79.043	0	128	8.094100e+04	128	21	NaN	NaN	NaN
80.2139	0	125	8.214000e+04	125	21	NaN	NaN	NaN
81.4023	0	122	8.335700e+04	122	21	NaN	NaN	NaN
82.6875	0.2	1	8.467300e+04	1	22	NaN	NaN	NaN
82.7402	0	128	8.472700e+04	128	22	NaN	NaN	NaN
83.6543	0.05	12	8.566300e+04	12	22	0.0311663	1	NaN
83.6934	0	128	8.570300e+04	128	22	NaN	NaN	NaN
84.8555	0	124	8.689300e+04	124	22	NaN	NaN	NaN
86.1338	0.2	1	8.820200e+04	1	23	NaN	NaN	NaN
86.1865	0	128	8.825600e+04	128	23	NaN	NaN	NaN
87.0332	0.05	11	8.912300e+04	11	23	0.027069	1	NaN
87.0723	0	128	8.916300e+04	128	23	NaN	NaN	NaN
88.2598	0	124	9.037900e+04	124	23	NaN	NaN	NaN
89.8301	0.2	1	9.198700e+04	1	24	NaN	NaN	NaN
89.8838	0	128	9.204200e+04	128	24	NaN	NaN	NaN
90.7637	0.05	12	9.294300e+04	12	24	0.0260355	1	NaN
90.8027	0	128	9.298300e+04	128	24	NaN	NaN	NaN
91.9453	0	124	9.415300e+04	124	24	NaN	NaN	NaN
93.377	0.2	2	9.561900e+04	2	25	NaN	NaN	NaN
93.4297	0	128	9.567300e+04	128	25	NaN	NaN	NaN
94.2441	0.05	22	9.650700e+04	22	25	0.0220813	0	NaN
94.2832	0	128	9.654700e+04	128	25	NaN	NaN	NaN
95.8105	0	125	9.811100e+04	125	25	NaN	NaN	NaN
97.1416	0.2	1	9.947400e+04	1	26	NaN	NaN	NaN
97.1943	0	128	9.952800e+04	128	26	NaN	NaN	NaN
97.9072	0	31	1.002580e+05	31	26	NaN	0	NaN
97.9463	0	128	1.002980e+05	128	26	NaN	NaN	NaN
99.3818	0	125	1.017680e+05	125	26	NaN	NaN	NaN
100.621	0.2	2	1.030370e+05	2	27	NaN	NaN	NaN
100.674	0	128	1.030910e+05	128	27	NaN	NaN	NaN
101.554	0.05	22	1.039920e+05	22	27	0.0243437	0	NaN
101.593	0	128	1.040320e+05	128	27	NaN	NaN	NaN
102.856	0	125	1.053260e+05	125	27	NaN	NaN	NaN
104.15	0.2	2	1.066510e+05	2	28	NaN	NaN	NaN
104.203	0	128	1.067050e+05	128	28	NaN	NaN	NaN
104.917	0.05	22	1.074360e+05	22	28	0.0238148	0	NaN
104.956	0	128	1.074760e+05	128	28	NaN	NaN	NaN
106.239	0	125	1.087900e+05	125	28	NaN	NaN	NaN
107.446	0.2	2	1.100260e+05	2	29	NaN	NaN	NaN
107.499	0	128	1.100800e+05	128	29	NaN	NaN	NaN
108.396	0.05	21	1.109990e+05	21	29	0.024342	1	NaN
108.436	0	128	1.110390e+05	128	29	NaN	NaN	NaN
109.462	0	124	1.120900e+05	124	29	NaN	NaN	NaN
110.792	0.2	1	1.134520e+05	1	30	NaN	NaN	NaN
110.845	0	128	1.135060e+05	128	30	NaN	NaN	NaN
111.759	0	31	1.144420e+05	31	30	NaN	0	NaN
111.798	0	128	1.144820e+05	128	30	NaN	NaN	NaN
113.226	0	125	1.159440e+05	125	30	NaN	NaN	NaN
114.689	0.2	2	1.174430e+05	2	31	NaN	NaN	NaN
114.742	0	128	1.174970e+05	128	31	NaN	NaN	NaN
115.64	0.05	22	1.184160e+05	22	31	0.0231101	0	NaN
115.679	0	128	1.184560e+05	128	31	NaN	NaN	NaN
116.758	0	125	1.195610e+05	125	31	NaN	NaN	NaN
118.236	0.2	2	1.210750e+05	2	32	NaN	NaN	NaN
118.289	0	128	1.211290e+05	128	32	NaN	NaN	NaN
119.17	0.05	21	1.220310e+05	21	32	0.0257595	0	NaN
119.209	0	128	1.220710e+05	128	32	NaN	NaN	NaN
120.713	0	125	1.236110e+05	125	32	NaN	NaN	NaN
121.934	0.2	2	1.248610e+05	2	33	NaN	NaN	NaN
121.986	0	128	1.249150e+05	128	33	NaN	NaN	NaN
122.8	0	32	1.257480e+05	32	33	NaN	0	NaN
122.839	0	128	1.257880e+05	128	33	NaN	NaN	NaN
123.912	0	125	1.268870e+05	125	33	NaN	NaN	NaN
125.463	0.2	2	1.284750e+05	2	34	NaN	NaN	NaN
125.516	0	128	1.285290e+05	128	34	NaN	NaN	NaN
126.446	0.05	22	1.294820e+05	22	34	0.025814	0	NaN
126.485	0	128	1.295220e+05	128	34	NaN	NaN	NaN
127.406	0	125	1.304650e+05	125	34	NaN	NaN	NaN
128.859	0.2	2	1.319530e+05	2	35	NaN	NaN	NaN
128.912	0	128	1.320070e+05	128	35	NaN	NaN	NaN
129.642	0.05	21	1.327540e+05	21	35	0.0255703	1	NaN
129.681	0	128	1.327940e+05	128	35	NaN	NaN	NaN
130.998	0	124	1.341430e+05	124	35	NaN	NaN	NaN
132.238	0.2	2	1.354130e+05	2	36	NaN	NaN	NaN
132.291	0	128	1.354670e+05	128	36	NaN	NaN	NaN
132.971	0.05	21	1.361630e+05	21	36	0.0249074	1	NaN
133.01	0	128	1.362030e+05	128	36	NaN	NaN	NaN
134.4	0	124	1.376270e+05	124	36	NaN	NaN	NaN
135.885	0.2	2	1.391470e+05	2	37	NaN	NaN	NaN
135.938	0	128	1.392010e+05	128	37	NaN	NaN	NaN
136.701	0.05	22	1.399830e+05	22	37	0.0243755	0	1
136.74	0	128	1.400230e+05	128	37	NaN	NaN	NaN
138.029	0	125	1.413430e+05	125	37	NaN	NaN	NaN
139.431	0	121	1.427780e+05	121	37	NaN	NaN	NaN
140.87	0.2	1	1.442520e+05	1	38	NaN	NaN	NaN
140.923	0	128	1.443060e+05	128	38	NaN	NaN	NaN
141.619	0.05	11	1.450190e+05	11	38	0.0240805	1	NaN
141.659	0	128	1.450600e+05	128	38	NaN	NaN	NaN
142.671	0	124	1.460960e+05	124	38	NaN	NaN	NaN
144.166	0.2	2	1.476270e+05	2	39	NaN	NaN	NaN
144.219	0	128	1.476810e+05	128	39	NaN	NaN	NaN
145.049	0	32	1.485310e+05	32	39	NaN	0	NaN
145.104	0	128	1.485880e+05	128	39	NaN	NaN	NaN
145.843	0	125	1.493440e+05	125	39	NaN	NaN	NaN
147.261	0.2	2	1.507960e+05	2	40	NaN	NaN	NaN
147.313	0	128	1.508500e+05	128	40	NaN	NaN	NaN
148.077	0.05	21	1.516320e+05	21	40	0.0245977	0	NaN
148.116	0	128	1.516720e+05	128	40	NaN	NaN	NaN
149.32	0	125	1.529050e+05	125	40	NaN	NaN	NaN
150.724	0.2	2	1.543420e+05	2	41	NaN	NaN	NaN
150.776	0	128	1.543960e+05	128	41	NaN	NaN	NaN
151.606	0.05	21	1.552460e+05	21	41	0.0268471	0	NaN
151.646	0	128	1.552860e+05	128	41	NaN	NaN	NaN
152.548	0	125	1.562100e+05	125	41	NaN	NaN	NaN
154.069	0.2	2	1.577680e+05	2	42	NaN	NaN	NaN
154.122	0	128	1.578220e+05	128	42	NaN	NaN	NaN
154.969	0.05	22	1.586890e+05	22	42	0.0276712	0	NaN
155.009	0	128	1.587300e+05	128	42	NaN	NaN	NaN
156.181	0	125	1.599300e+05	125	42	NaN	NaN	NaN
157.75	0.2	1	1.615370e+05	1	43	NaN	NaN	NaN
157.803	0	128	1.615910e+05	128	43	NaN	NaN	NaN
158.666	0.05	12	1.624750e+05	12	43	0.0248983	1	NaN
158.705	0	128	1.625150e+05	128	43	NaN	NaN	NaN
159.62	0	124	1.634520e+05	124	43	NaN	NaN	NaN
160.828	0.2	1	1.646890e+05	1	44	NaN	NaN	NaN
160.881	0	128	1.647430e+05	128	44	NaN	NaN	NaN
161.728	0.05	11	1.656100e+05	11	44	0.023872	0	NaN
161.767	0	128	1.656500e+05	128	44	NaN	NaN	NaN
162.95	0	125	1.668620e+05	125	44	NaN	NaN	NaN
164.207	0.2	2	1.681490e+05	2	45	NaN	NaN	NaN
164.26	0	128	1.682030e+05	128	45	NaN	NaN	NaN
165.04	0	32	1.690020e+05	32	45	NaN	0	NaN
165.096	0	128	1.690590e+05	128	45	NaN	NaN	NaN
166.505	0	125	1.705020e+05	125	45	NaN	NaN	NaN
168.021	0.2	2	1.720550e+05	2	46	NaN	NaN	NaN
168.074	0	128	1.721090e+05	128	46	NaN	NaN	NaN
168.837	0.05	22	1.728900e+05	22	46	0.0265898	0	NaN
168.877	0	128	1.729310e+05	128	46	NaN	NaN	NaN
170.35	0	125	1.744390e+05	125	46	NaN	NaN	NaN
171.534	0.2	1	1.756520e+05	1	47	NaN	NaN	NaN
171.587	0	128	1.757060e+05	128	47	NaN	NaN	NaN
172.267	0.05	12	1.764020e+05	12	47	0.0225557	1	2
172.306	0	128	1.764420e+05	128	47	NaN	NaN	NaN
173.212	0	124	1.773700e+05	124	47	NaN	NaN	NaN
176.396	0	122	1.806300e+05	122	47	NaN	NaN	NaN
177.79	0.2	2	1.820580e+05	2	48	NaN	NaN	NaN
177.844	0	128	1.821130e+05	128	48	NaN	NaN	NaN
178.657	0.05	21	1.829460e+05	21	48	0.0291058	0	NaN
178.696	0	128	1.829860e+05	128	48	NaN	NaN	NaN
179.976	0	125	1.842960e+05	125	48	NaN	NaN	NaN
181.488	0.2	2	1.858450e+05	2	49	NaN	NaN	NaN
181.541	0	128	1.858990e+05	128	49	NaN	NaN	NaN
182.271	0.05	21	1.866460e+05	21	49	0.028477	0	NaN
182.31	0	128	1.866860e+05	128	49	NaN	NaN	NaN
183.633	0	125	1.880410e+05	125	49	NaN	NaN	NaN
184.968	0.2	2	1.894080e+05	2	50	NaN	NaN	NaN
185.021	0	128	1.894620e+05	128	50	NaN	NaN	NaN
185.884	0	32	1.903460e+05	32	50	NaN	0	NaN
185.923	0	128	1.903860e+05	128	50	NaN	NaN	NaN
186.948	0	125	1.914360e+05	125	50	NaN	NaN	NaN
188.414	0.2	1	1.929370e+05	1	51	NaN	NaN	NaN
188.466	0	128	1.929900e+05	128	51	NaN	NaN	NaN
189.347	0.05	12	1.938920e+05	12	51	0.0233656	0	NaN
189.386	0	128	1.939320e+05	128	51	NaN	NaN	NaN
190.336	0	125	1.949050e+05	125	51	NaN	NaN	NaN
191.676	0.2	2	1.962770e+05	2	52	NaN	NaN	NaN
191.729	0	128	1.963310e+05	128	52	NaN	NaN	NaN
192.458	0.05	21	1.970780e+05	21	52	0.0312292	1	NaN
192.497	0	128	1.971180e+05	128	52	NaN	NaN	NaN
193.728	0	124	1.983780e+05	124	52	NaN	NaN	NaN
195.272	0.2	2	1.999600e+05	2	53	NaN	NaN	NaN
195.325	0	128	2.000140e+05	128	53	NaN	NaN	NaN
195.988	0	32	2.006930e+05	32	53	NaN	0	NaN
196.027	0	128	2.007330e+05	128	53	NaN	NaN	NaN
197.324	0	125	2.020610e+05	125	53	NaN	NaN	NaN
198.702	0.2	2	2.034720e+05	2	54	NaN	NaN	NaN
198.755	0	128	2.035260e+05	128	54	NaN	NaN	NaN
199.651	0.05	22	2.044440e+05	22	54	0.0316434	0	NaN
199.691	0	128	2.044850e+05	128	54	NaN	NaN	NaN
201.134	0	125	2.059620e+05	125	54	NaN	NaN	NaN
202.516	0.2	1	2.073770e+05	1	55	NaN	NaN	NaN
202.568	0	128	2.074310e+05	128	55	NaN	NaN	NaN
203.516	0.05	11	2.084010e+05	11	55	0.0228093	1	NaN
203.556	0	128	2.084420e+05	128	55	NaN	NaN	NaN
204.664	0	124	2.095770e+05	124	55	NaN	NaN	NaN
205.861	0.2	2	2.108030e+05	2	56	NaN	NaN	NaN
205.914	0	128	2.108570e+05	128	56	NaN	NaN	NaN
