onset	duration	trial_type	sample	value	trial_number	gabor_contrast	subjective_r	objective_r
0.254883	0	124	Ć	124	0	NaN	NaN	NaN
1.83105	0.2	1	ݔ	1	1	NaN	NaN	NaN
1.88281	0	128	މ	128	1	NaN	NaN	NaN
2.79785	0	31	ଲ	31	1	NaN	0	NaN
2.83594	0	128	୙	128	1	NaN	NaN	NaN
5.2627	0	125	ᔎ	125	1	NaN	NaN	NaN
6.46484	0.2	2	᧝	2	2	NaN	NaN	NaN
6.5166	0	128	ᨒ	128	2	NaN	NaN	NaN
7.41504	0.05	22	ᶪ	22	2	0.0293671	1	NaN
7.45312	0	128	᷑	128	2	NaN	NaN	NaN
8.5498	0	124	∴	124	2	NaN	NaN	NaN
9.79395	0.2	1	✮	1	3	NaN	NaN	NaN
9.8457	0	128	❣	128	3	NaN	NaN	NaN
10.7275	0.05	11	⫪	11	3	0.0326634	0	1
10.7656	0	128	⬑	128	3	NaN	NaN	NaN
11.8408	0	125	⽞	125	3	NaN	NaN	NaN
13.1074	0	121	㑯	121	3	NaN	NaN	NaN
14.4443	0.2	1	㧈	1	4	NaN	NaN	NaN
14.4971	0	128	㧾	128	4	NaN	NaN	NaN
15.2773	0.05	12	㴝	12	4	0.0329231	0	2
15.3164	0	128	㵅	128	4	NaN	NaN	NaN
16.6885	0	125	䋂	125	4	NaN	NaN	NaN
17.7705	0	122	䜖	122	4	NaN	NaN	NaN
19.1621	0.2	2	䲧	2	5	NaN	NaN	NaN
19.2139	0	128	䳜	128	5	NaN	NaN	NaN
20.1787	0.05	21	傸	21	5	0.0284784	0	2
20.2178	0	128	僠	128	5	NaN	NaN	NaN
21.1094	0	125	呱	125	5	NaN	NaN	NaN
22.1631	0	122	墨	122	5	NaN	NaN	NaN
23.4277	0.2	2	嶷	2	6	NaN	NaN	NaN
23.4805	0	128	巭	128	6	NaN	NaN	NaN
24.3271	0.05	22	慐	22	6	0.0294958	0	NaN
24.3662	0	128	慸	128	6	NaN	NaN	NaN
25.127	0	125	撃	125	6	NaN	NaN	NaN
26.5557	0.2	2	樺	2	7	NaN	NaN	NaN
26.6084	0	128	橰	128	7	NaN	NaN	NaN
27.3721	0.05	21	浾	21	7	0.0300566	0	NaN
27.4111	0	128	润	128	7	NaN	NaN	NaN
28.3428	0	125	煠	125	7	NaN	NaN	NaN
29.667	0.2	1	皬	1	8	NaN	NaN	NaN
29.7197	0	128	盢	128	8	NaN	NaN	NaN
30.4336	0.05	11	禽	11	8	0.0350649	0	NaN
30.4727	0	128	秥	128	8	NaN	NaN	NaN
31.3818	0	125	綈	125	8	NaN	NaN	NaN
32.8965	0.2	2	莗	2	9	NaN	NaN	NaN
32.9482	0	128	菌	128	9	NaN	NaN	NaN
33.6953	0.05	21	蛉	21	9	0.0284744	0	NaN
33.7344	0	128	蛱	128	9	NaN	NaN	NaN
34.6982	0	125	諌	125	9	NaN	NaN	NaN
