onset	duration	trial_type	sample	value	trial_number	gabor_contrast	subjective_r	objective_r
4.90039	0	128	᎛	128	0	NaN	NaN	NaN
6.21094	0.05	22	ᣙ	22	1	0.0237767	1	2
6.27344	0	128	ᤙ	128	1	NaN	NaN	NaN
7.11426	0	124	ᱶ	124	1	NaN	NaN	NaN
8.86328	0	122	⍵	122	1	NaN	NaN	NaN
10.1494	0.05	22	⢚	22	2	0.023421	1	NaN
10.1885	0	128	⣂	128	2	NaN	NaN	NaN
11.0605	0	124	ⰿ	124	2	NaN	NaN	NaN
12.3076	0.05	12	ㄼ	12	3	0.0239638	1	NaN
12.3467	0	128	ㅤ	128	3	NaN	NaN	NaN
13.1016	0	124	㑩	124	3	NaN	NaN	NaN
14.582	0.05	22	㩕	22	4	0.0219552	1	NaN
14.6211	0	128	㩽	128	4	NaN	NaN	NaN
15.2803	0	124	㴠	124	4	NaN	NaN	NaN
16.6738	0.05	22	䊳	22	5	0.0214943	0	NaN
16.7129	0	128	䋛	128	5	NaN	NaN	NaN
17.751	0	125	䜂	125	5	NaN	NaN	NaN
19.0322	0	32	䰢	32	6	NaN	0	NaN
19.0713	0	128	䱊	128	6	NaN	NaN	NaN
19.7812	0	125	伡	125	6	NaN	NaN	NaN
21.2734	0.05	22	唙	22	7	0.0212076	1	NaN
21.3125	0	128	啁	128	7	NaN	NaN	NaN
22.5098	0	124	娋	124	7	NaN	NaN	NaN
23.7666	0.05	22	弒	22	8	0.0207487	0	NaN
23.8057	0	128	强	128	8	NaN	NaN	NaN
24.6758	0	125	抵	125	8	NaN	NaN	NaN
26.1758	0.05	11	梵	11	9	0.0242588	0	1
26.2148	0	128	棝	128	9	NaN	NaN	NaN
27.0459	0	125	氰	125	9	NaN	NaN	NaN
28.3682	0	121	煺	121	9	NaN	NaN	NaN
29.5049	0.05	12	瘆	12	10	0.0241358	1	NaN
29.5439	0	128	瘮	128	10	NaN	NaN	NaN
30.4971	0	124	秾	124	10	NaN	NaN	NaN
32.0137	0.05	21	耏	21	11	0.0216804	1	NaN
32.0527	0	128	耷	128	11	NaN	NaN	NaN
32.7734	0	124	茙	124	11	NaN	NaN	NaN
34.2891	0.05	21	褩	21	12	0.0202495	0	NaN
34.3281	0	128	襑	128	12	NaN	NaN	NaN
35.082	0	125	豕	125	12	NaN	NaN	NaN
36.3965	0.05	12	醗	12	13	0.0222478	1	NaN
36.4355	0	128	醿	128	13	NaN	NaN	NaN
37.1562	0	124	钡	124	13	NaN	NaN	NaN
38.6221	0.05	12	驾	12	14	0.0234809	1	NaN
38.6611	0	128	骦	128	14	NaN	NaN	NaN
39.6445	0	124	麕	124	14	NaN	NaN	NaN
40.9473	0	32	ꏋ	32	15	NaN	0	NaN
40.9863	0	128	ꏳ	128	15	NaN	NaN	NaN
41.8838	0	125	꞊	125	15	NaN	NaN	NaN
43.4893	0.05	12	귶	12	16	0.0236347	1	2
43.5293	0	128	긟	128	16	NaN	NaN	NaN
44.2334	0	124	냰	124	16	NaN	NaN	NaN
45.1924	0	122	듆	122	16	NaN	NaN	NaN
46.3672	0.05	12	륹	12	17	0.0217935	0	NaN
46.4062	0	128	릡	128	17	NaN	NaN	NaN
47.333	0	125	뵖	125	17	NaN	NaN	NaN
48.8926	0.05	12	쎓	12	18	0.0221179	1	2
48.9326	0	128	쎼	128	18	NaN	NaN	NaN
49.7568	0	124	윈	124	18	NaN	NaN	NaN
50.5801	0	122	쩓	122	18	NaN	NaN	NaN
51.7539	0.05	22	켅	22	19	0.0196904	1	2
51.8096	0	128	켾	128	19	NaN	NaN	NaN
53.1338	0	124	풊	124	19	NaN	NaN	NaN
54.0186	0	122	�	122	19	NaN	NaN	NaN
55.166	0.05	22	�	22	20	0.0202566	1	NaN
55.2051	0	128	�	128	20	NaN	NaN	NaN
56.5889	0	124		124	20	NaN	NaN	NaN
57.9941	0.05	11		11	21	0.0239488	0	NaN
58.0322	0	128		128	21	NaN	NaN	NaN
58.9336	0	125		125	21	NaN	NaN	NaN
60.1348	0.05	21		21	22	0.0217091	1	NaN
60.1738	0	128		128	22	NaN	NaN	NaN
60.8857	0	124		124	22	NaN	NaN	NaN
62.3428	0.05	12	怒	12	23	0.021132	0	NaN
62.3818	0	128	麗	128	23	NaN	NaN	NaN
63.6992	0	125	ﻍ	125	23	NaN	NaN	NaN
65.1035	0.05	22	6.666700e+04	22	24	0.0210115	1	NaN
65.1426	0	128	6.670700e+04	128	24	NaN	NaN	NaN
65.9697	0	124	6.755400e+04	124	24	NaN	NaN	NaN
67.4453	0.05	22	6.906500e+04	22	25	0.0191338	0	2
67.4844	0	128	6.910500e+04	128	25	NaN	NaN	NaN
68.4941	0	125	7.013900e+04	125	25	NaN	NaN	NaN
69.6396	0	122	7.131200e+04	122	25	NaN	NaN	NaN
71.0254	0.05	22	7.273100e+04	22	26	0.0191595	1	NaN
71.0645	0	128	7.277100e+04	128	26	NaN	NaN	NaN
71.8799	0	124	7.360600e+04	124	26	NaN	NaN	NaN
73.2666	0.05	11	7.502600e+04	11	27	0.0236703	0	NaN
73.3057	0	128	7.506600e+04	128	27	NaN	NaN	NaN
74.1221	0	125	7.590200e+04	125	27	NaN	NaN	NaN
75.3418	0.05	22	7.715100e+04	22	28	0.0186239	0	NaN
75.3809	0	128	7.719100e+04	128	28	NaN	NaN	NaN
76.1787	0	125	7.800800e+04	125	28	NaN	NaN	NaN
77.5332	0.05	12	7.939500e+04	12	29	0.0244618	1	2
77.5723	0	128	7.943500e+04	128	29	NaN	NaN	NaN
78.6514	0	124	8.054000e+04	124	29	NaN	NaN	NaN
79.3203	0	122	8.122500e+04	122	29	NaN	NaN	NaN
80.7109	0	32	8.264900e+04	32	30	NaN	0	NaN
80.75	0	128	8.268900e+04	128	30	NaN	NaN	NaN
81.7324	0	125	8.369500e+04	125	30	NaN	NaN	NaN
83.0703	0.05	11	8.506500e+04	11	31	0.0229128	0	NaN
83.1094	0	128	8.510500e+04	128	31	NaN	NaN	NaN
83.9336	0	125	8.594900e+04	125	31	NaN	NaN	NaN
85.1279	0.05	22	8.717200e+04	22	32	0.0208326	0	NaN
85.167	0	128	8.721200e+04	128	32	NaN	NaN	NaN
86.0459	0	125	8.811200e+04	125	32	NaN	NaN	NaN
87.3193	0.05	22	8.941600e+04	22	33	0.0182957	0	2
87.3584	0	128	8.945600e+04	128	33	NaN	NaN	NaN
87.9863	0	125	9.009900e+04	125	33	NaN	NaN	NaN
88.8633	0	122	9.099700e+04	122	33	NaN	NaN	NaN
90.1299	0.05	21	9.229400e+04	21	34	0.0209945	0	NaN
90.1689	0	128	9.233400e+04	128	34	NaN	NaN	NaN
91.0908	0	125	9.327800e+04	125	34	NaN	NaN	NaN
92.5889	0.05	12	9.481200e+04	12	35	0.0244334	1	NaN
92.6445	0	128	9.486900e+04	128	35	NaN	NaN	NaN
93.5811	0	124	9.582800e+04	124	35	NaN	NaN	NaN
95.0146	0.05	21	9.729600e+04	21	36	0.0230967	0	NaN
95.0537	0	128	9.733600e+04	128	36	NaN	NaN	NaN
95.9434	0	125	9.824700e+04	125	36	NaN	NaN	NaN
97.5234	0	32	9.986500e+04	32	37	NaN	0	NaN
97.5625	0	128	9.990500e+04	128	37	NaN	NaN	NaN
98.3887	0	125	1.007510e+05	125	37	NaN	NaN	NaN
99.8154	0.05	22	1.022120e+05	22	38	0.0229504	0	NaN
99.8545	0	128	1.022520e+05	128	38	NaN	NaN	NaN
100.591	0	125	1.030060e+05	125	38	NaN	NaN	NaN
102.023	0.05	11	1.044730e+05	11	39	0.0222678	0	NaN
102.062	0	128	1.045130e+05	128	39	NaN	NaN	NaN
102.892	0	125	1.053620e+05	125	39	NaN	NaN	NaN
104.165	0.05	22	1.066660e+05	22	40	0.0246774	1	NaN
104.204	0	128	1.067060e+05	128	40	NaN	NaN	NaN
105.235	0	124	1.077620e+05	124	40	NaN	NaN	NaN
106.641	0.05	22	1.092010e+05	22	41	0.0226012	0	NaN
106.68	0	128	1.092410e+05	128	41	NaN	NaN	NaN
107.56	0	125	1.101420e+05	125	41	NaN	NaN	NaN
108.934	0.05	21	1.115490e+05	21	42	0.023434	0	NaN
108.988	0	128	1.116050e+05	128	42	NaN	NaN	NaN
109.916	0	125	1.125550e+05	125	42	NaN	NaN	NaN
111.426	0	32	1.141010e+05	32	43	NaN	0	NaN
111.465	0	128	1.141410e+05	128	43	NaN	NaN	NaN
112.216	0	125	1.149100e+05	125	43	NaN	NaN	NaN
113.667	0.05	21	1.163960e+05	21	44	0.0242726	1	1
113.706	0	128	1.164360e+05	128	44	NaN	NaN	NaN
114.62	0	124	1.173720e+05	124	44	NaN	NaN	NaN
115.417	0	121	1.181880e+05	121	44	NaN	NaN	NaN
116.645	0.05	11	1.194450e+05	11	45	0.0254342	1	NaN
